,macro,micro,weighted
0,0.9047744115118506,0.9782599327760062,0.9782599327760062
1,0.9241747535753735,0.983739365254508,0.983739365254508
2,0.967822256906977,0.9882832729155878,0.9882832729155878
3,0.977615936693492,0.9901106963983795,0.9901106963983795
4,0.8488877184203845,0.9434475557143249,0.9434475557143249
5,0.9574190176067727,0.9743582098452548,0.9743582098452548
6,0.8431729623163939,0.950119386386681,0.950119386386681
7,0.972594249893989,0.9938724523339908,0.9938724523339908
8,0.9276753248723644,0.9761432683082827,0.9761432683082827
9,0.9818776610429765,0.9876210979547901,0.9876210979547901
10,0.9771454958222491,0.985767017017017,0.985767017017017
11,0.9783392998862087,0.9844671201814059,0.9844671201814059
12,0.8371564699560636,0.9901336310207834,0.9901336310207834
13,0.98057329274047,0.9851951951951952,0.9851951951951952
14,0.974791106671822,0.9930961487575474,0.9930961487575474
15,0.9858397044195325,0.9903188012579393,0.9903188012579393
16,0.9405702827410328,0.98837,0.98837
17,0.9603659576652953,0.986455527302938,0.986455527302938
18,0.987753577063571,0.9930010564443102,0.9930010564443102
19,0.9753979490242077,0.9865716473290536,0.9865716473290536
20,0.9446289633717324,0.9718445616883117,0.9718445616883117
21,0.9706154871049866,0.9822553514297965,0.9822553514297965
22,0.9664946402315581,0.9719286871961103,0.9719286871961103
23,0.986491637977967,0.9926975752969405,0.9926975752969405
24,0.9202225004511211,0.9847936041768641,0.9847936041768641
25,0.9316004475529889,0.99501,0.99501
26,0.9868567956611465,0.9954131342528154,0.9954131342528154
27,0.981328993118064,0.9926517983756606,0.9926517983756606
28,0.9777457896557502,0.9882023872164835,0.9882023872164835
29,0.9404684331748929,0.9859839178020996,0.9859839178020996
30,0.9442565028079919,0.9877641122674236,0.9877641122674236
31,0.8498674403854993,0.9897741798040051,0.9897741798040051
32,0.9782867229734741,0.9950721348678878,0.9950721348678878
33,0.9475682933555943,0.9914754666820782,0.9914754666820782
34,0.9592673826552602,0.9936139332365748,0.9936139332365748
35,0.9887921180048825,0.9950453906150108,0.9950453906150108
36,0.9179812131659487,0.9728162260238465,0.9728162260238465
37,0.9809782681402828,0.9715183904432568,0.9715183904432568
38,0.9708764954863167,0.9929494712103408,0.9929494712103408
39,0.941953125142402,0.990692320342049,0.990692320342049
40,0.9810455095239297,0.9902797845790096,0.9902797845790096
41,0.9871903605652812,0.9919443191338532,0.9919443191338532
42,0.9692488990951831,0.9894304940095191,0.9894304940095191
43,0.8597289490787103,0.7099385449018701,0.7099385449018701
44,0.9859709377569914,0.9963473013136103,0.9963473013136103
45,0.9864303055953825,0.9944692755394064,0.9944692755394064
46,0.9731867393364397,0.9895223038531883,0.9895223038531883
47,0.9648157795676574,0.9801083817373527,0.9801083817373527
48,0.9918832216595449,0.9947517852533769,0.9947517852533769
49,0.9847504496579693,0.9939860320744957,0.9939860320744957
mean,0.9534895966217195,0.9804322449543444,0.9804322449543444
std,0.04162643009070925,0.040436235622197926,0.040436235622197926
