,macro,micro,weighted
0,0.9075353115664491,0.9782599327760062,0.9807811686891796
1,0.9243799278175834,0.983739365254508,0.9874195423569191
2,0.9566583978629436,0.9882832729155878,0.9884888800629928
3,0.9762554449674499,0.9901106963983795,0.9902665747280103
4,0.779046277824829,0.9434475557143249,0.9517767037208134
5,0.9413797036400855,0.9743582098452548,0.9747773697256406
6,0.8050807528702624,0.950119386386681,0.9523023374860922
7,0.9725922802073276,0.9938724523339908,0.9940080078634261
8,0.9720587655397214,0.9761432683082827,0.9767654473801545
9,0.984936076629866,0.9876210979547901,0.9875449529167194
10,0.9751624937294673,0.985767017017017,0.9859119908902446
11,0.9753216295028713,0.9844671201814059,0.9845602420658267
12,0.8484228218549649,0.9901336310207834,0.9903232681684804
13,0.9798509821666436,0.9851951951951952,0.9853258830283673
14,0.9244508155616716,0.9930961487575474,0.9937394650640785
15,0.9706442150879523,0.9903188012579393,0.9905529318001003
16,0.9169986168906676,0.98837,0.9885255446636134
17,0.9403225924769536,0.986455527302938,0.9876393831984726
18,0.9853191365921832,0.9930010564443102,0.9930872678351108
19,0.9466726877874169,0.9865716473290536,0.9878992071955145
20,0.9731008806015193,0.9718445616883117,0.9725244934334702
21,0.9173378847052069,0.9822553514297965,0.9828463401998003
22,0.954379073120819,0.9719286871961103,0.9726010803061609
23,0.9848736062837538,0.9926975752969405,0.9927247454135653
24,0.9577648729044457,0.9847936041768641,0.9852143604582324
25,0.8791102726933984,0.99501,0.995388996292224
26,0.9877725413733226,0.9954131342528154,0.9954061771943338
27,0.9782575105416106,0.9926517983756606,0.9926793959860223
28,0.9784655995896532,0.9882023872164835,0.988412147110838
29,0.9331899938429096,0.9859839178020996,0.9863925220705204
30,0.970084386942893,0.9877641122674236,0.9879030937950023
31,0.8475973977650757,0.9897741798040051,0.9898704969684969
32,0.9718084121237565,0.9950721348678878,0.9951253197340857
33,0.9539993562235849,0.9914754666820782,0.9921179505596609
34,0.9636424142194204,0.9936139332365748,0.9936710833602487
35,0.9860192910141428,0.9950453906150108,0.9950855098309008
36,0.8648928798184083,0.9728162260238465,0.973478713139681
37,0.9663737736774125,0.9715183904432568,0.97182038395536
38,0.9760098756124036,0.9929494712103408,0.992998392739793
39,0.969061857671595,0.990692320342049,0.9909641586959332
40,0.9792674163242787,0.9902797845790096,0.9906924119648801
41,0.9795981688995317,0.9919443191338532,0.9920343762628554
42,0.9723713654075941,0.9894304940095191,0.9898020846739812
43,0.8017298046328599,0.7099385449018701,0.7138472298347527
44,0.988738504660498,0.9963473013136103,0.9963617927247259
45,0.9862979430061456,0.9944692755394064,0.9945076733702106
46,0.9642987058192678,0.9895223038531883,0.9897842951689931
47,0.950159845537448,0.9801083817373527,0.9822079872825676
48,0.983637922480769,0.9947517852533769,0.9948066243802458
49,0.9693228998721843,0.9939860320744957,0.9941369520704951
mean,0.9454450677588642,0.9804322449543444,0.9811420591563561
std,0.05191798425250166,0.040436235622197926,0.039762418576194114
