,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_gaussian_neighborhood_sigma,param_n_epochs,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,1038.1036678155263,111.00217876733234,1.966585636138916,1.782541345479452,0.1,6000,"{'gaussian_neighborhood_sigma': 0.1, 'n_epochs': 6000}",0.9695500309260958,0.967414976249413,0.9623963656729023,0.9664537909494704,0.0029985151352301368,1
1,1316.6832682291667,7.185703532244821,0.8747791449228922,0.6063017301777531,0.25,6000,"{'gaussian_neighborhood_sigma': 0.25, 'n_epochs': 6000}",0.9688620840168949,0.9622946099963958,0.9621941783367651,0.964450290783352,0.003119878339638209,2
2,1305.1721047560375,18.426157918137385,1.964312235514323,1.0525299372440047,0.5,6000,"{'gaussian_neighborhood_sigma': 0.5, 'n_epochs': 6000}",0.9562144014598282,0.9575010549184737,0.9537380976675653,0.9558178513486224,0.0015616019149287971,4
3,1342.484224319458,14.074598109395366,1.1553610960642497,0.5274272920557808,0.75,6000,"{'gaussian_neighborhood_sigma': 0.75, 'n_epochs': 6000}",0.9540479368499112,0.9519794135295836,0.9544060112958825,0.9534777872251258,0.0010695472954585234,5
4,1335.6503839492798,4.283161024633544,0.4098678429921468,0.18817934295181207,1.0,6000,"{'gaussian_neighborhood_sigma': 1.0, 'n_epochs': 6000}",0.9601904911752003,0.9572789062615,0.9574188553969454,0.9582960842778819,0.001340765840750122,3
5,1362.1235582828522,14.059312073565488,2.2474884192148843,1.3459173277689394,1.25,6000,"{'gaussian_neighborhood_sigma': 1.25, 'n_epochs': 6000}",0.942668882415497,0.9422233783909454,0.9427653341891175,0.9425525316651866,0.00023605387042850725,9
6,1322.9676378568013,17.49717881885318,1.8914195696512859,0.9641672451934347,1.5,6000,"{'gaussian_neighborhood_sigma': 1.5, 'n_epochs': 6000}",0.9318232748396285,0.9363896177917302,0.9322093862518158,0.9334740929610582,0.0020676047791836146,10
7,853.6444386641184,162.3204013970976,1.3636582692464192,1.3904672300036371,2.0,6000,"{'gaussian_neighborhood_sigma': 2.0, 'n_epochs': 6000}",0.94798042452954,0.944695884778139,0.9493733105606222,0.9473498732894338,0.0019609137559582256,7
8,505.65504789352417,162.01851697979663,0.8814334074656168,0.688340566780851,2.5,6000,"{'gaussian_neighborhood_sigma': 2.5, 'n_epochs': 6000}",0.9476603374107843,0.9454663037268367,0.9468749179132216,0.9466671863502808,0.000907674777753749,8
9,392.7754466533661,9.29067563611069,0.48481249809265137,0.26186551834425076,3.0,6000,"{'gaussian_neighborhood_sigma': 3.0, 'n_epochs': 6000}",0.9478610180749747,0.9495996854897492,0.9481382937415885,0.9485329991021042,0.0007627080420075291,6
