,0,1
0,0.21344347948880887,1.0
1,0.9897663935674473,0.9975825712122095
2,0.1811150686923021,1.0
3,0.9804794774734654,0.998858696564341
4,0.9296550714636722,0.9990819371126922
5,0.8381553761193373,0.9991482112436116
6,0.09025589563472153,1.0
7,0.9823109243697479,0.99625
8,0.9793985100708176,0.9976109577404969
9,0.9237355235792786,0.9666477165055903
10,0.9900923101783586,0.9746450304259635
11,0.9727441754178222,1.0
12,0.11268721848258981,1.0
13,0.9934004984729877,0.9866405995438253
14,0.1843539140581401,1.0
15,0.15248209086054548,1.0
16,0.08259106824743534,1.0
17,0.06863476822527938,1.0
18,0.8338352981671112,1.0
19,0.15064902646030953,1.0
20,0.20486861328888614,1.0
21,0.9776843598055105,1.0
22,0.031386846651400103,1.0
23,0.9762420748117611,0.9974715549936789
24,0.32392425455171786,1.0
25,0.9745875336293799,0.9985683090138686
26,0.19808303475638145,1.0
27,0.3057594241663133,1.0
28,0.15047875400673955,0.9992492492492493
29,0.9425152259856823,0.9925570904990133
30,0.9709573397416148,0.9672505712109672
31,0.993166860472086,0.9934270035578605
32,0.9681404281028828,0.9908369803063457
33,0.10720525332851377,1.0
34,0.9964247825164438,0.9876306620209059
35,0.18557436335325733,1.0
36,0.9871973836397718,0.9959242968403212
37,0.9772271372749093,0.9989096459984008
38,0.49042091734275844,1.0
39,0.929572760200833,0.9997618480590617
mean,0.6085300859164255,0.9959513233024602
std,0.40069939276699734,0.00838418469228776
