,macro,micro,weighted,binary
0,0.18667717520641466,0.2202,0.3489611997539051,0.021556375316821
1,0.9916619435635545,0.99245,0.9924650982415857,0.989098574873298
2,0.16905906118961647,0.19185354165769955,0.3030753626318605,0.03143323875849024
3,0.9910772537821695,0.99143,0.9914172086695642,0.9928513634126607
4,0.7637288022251002,0.93268,0.9461142595236445,0.5639331519626894
5,0.6177389520599416,0.8441603829534864,0.8899892944451839,0.3235415804716591
6,0.08661530501086664,0.09344,0.16501560723448327,0.0076623319760059545
7,0.9199539944848321,0.98298,0.9841633268554136,0.8489259719510031
8,0.9894905241270527,0.98969,0.9896789815533634,0.9909384146180686
9,0.7695113038751893,0.926,0.9393854259847043,0.5795932280422679
10,0.8256580158659386,0.98994,0.991557908118017,0.6564207650273224
11,0.8629073404569703,0.97376,0.9769947743448867,0.739630879142687
12,0.10483327784250993,0.1155,0.2019301552610844,0.007116878451798303
13,0.9867231578530107,0.9922021660649819,0.9922282765208768,0.9781941528024551
14,0.1730097291618447,0.19614,0.3073185429081531,0.03470387626687161
15,0.14105602478339846,0.15883,0.2627642004375996,0.017496933948490334
16,0.10096686942276212,0.10393,0.1501793018001314,0.049353377396322895
17,0.07328589117281335,0.07657,0.12751313143438564,0.01811860027433092
18,0.6929707141188913,0.84552,0.8789523766923641,0.47655191108701545
19,0.16359881745639893,0.17514040593139302,0.25618427042933084,0.06534710882536969
20,0.2038844459261407,0.22718,0.3324253530887405,0.06770091924626631
21,0.7630963292984939,0.97797,0.9829404074735179,0.5374763804325006
22,0.03491217191746392,0.03561,0.060637089048604265,0.008960960220324526
23,0.6943904773596259,0.97641,0.9833237542635362,0.40081280162560323
24,0.2634351040881946,0.33272,0.4834615237822939,0.03753065051204385
25,0.9895876640816443,0.99117,0.9911421955697592,0.9936467049926969
26,0.18000982715443076,0.20769,0.32705688481615947,0.029353032697514304
27,0.3346401921147467,0.3615,0.4468572931252948,0.2009560995144416
28,0.1610391474371683,0.17309,0.2562313304850116,0.06048968925751293
29,0.9689044210882347,0.96914,0.9690779115322162,0.9716109802767148
30,0.8101499991956458,0.97086,0.9756495444015123,0.6354766074555916
31,0.9878633507043586,0.99321,0.9932471356624726,0.9798078924673626
32,0.9054891376819534,0.9698,0.9720499836180129,0.8275271273557967
33,0.10134983013254475,0.11083,0.19290071016498073,0.009049471185458437
34,0.9815487431798886,0.99592,0.9959633153660361,0.9652647709858675
35,0.16207696924235296,0.18928,0.3116800504819604,0.011099997560440097
36,0.9858927481775954,0.98936,0.9894202866522291,0.9788989370141202
37,0.9606132442715635,0.98021,0.9807514757774605,0.9328310083833962
38,0.33696079092774817,0.4925,0.6554767283399426,0.015824380405693676
39,0.7589534490900882,0.93252,0.9463184344352581,0.5544109878499736
mean,0.5548830549182291,0.616734662415189,0.6635625027731384,0.44027995285112365
std,0.3716895160009956,0.39695048346670386,0.3569002532087889,0.4048422893688069
