,macro,micro,weighted,binary
0,0.5054478113623968,0.2202,0.991503593399206,0.010895622724793566
1,0.9897411273315515,0.99245,0.9925558251642712,0.9807576668671076
2,0.5079837878443773,0.19185354165769955,0.9870958602588203,0.015967575688754565
3,0.9926014621061964,0.99143,0.9915119864277391,0.9869158568538356
4,0.6963947984775197,0.93268,0.9735027779500284,0.3928345817164516
5,0.596491749716221,0.8441603829534864,0.9698619780084168,0.19302287312818825
6,0.501922950135156,0.09344,0.996513460650946,0.0038459002703118477
7,0.8696841680361154,0.98298,0.9873157113072961,0.7395607794618002
8,0.9905976192445538,0.98969,0.9897850197063014,0.9843545373587805
9,0.7059334128034861,0.926,0.9671686610898748,0.4138742393509128
10,0.7472978591308085,0.98994,0.994766790267405,0.49485066941297634
11,0.7934183593134939,0.97376,0.9846014045032279,0.5868367186269878
12,0.5017855734676174,0.1155,0.9968413205357848,0.003571146935234941
13,0.9835009192772068,0.9922021660649819,0.9922854955278275,0.9698910954516335
14,0.508829172318559,0.19614,0.9858051630800063,0.017658344637117962
15,0.5044128390639361,0.15883,0.9925761043291778,0.008825678127872175
16,0.5126505172245005,0.10393,0.9773285020612837,0.025301034449000902
17,0.504571060679221,0.07657,0.991557890873974,0.009142121358441977
18,0.6564056939501779,0.84552,0.9516768967971531,0.3128113879003559
19,0.516888587385227,0.17514040593139302,0.9721385733300588,0.03377717477045404
20,0.5175182299470582,0.22718,0.9729231230646289,0.035036459894116474
21,0.6837496411139822,0.97797,0.9919039908125179,0.3674992822279644
22,0.5022503225806452,0.03561,0.9956596228129032,0.004500645161290322
23,0.625387005123985,0.97641,0.9940532994607295,0.250794659885569
24,0.509562098516809,0.33272,0.9872388058034073,0.019124197033618017
25,0.9927457681912374,0.99117,0.9912244217611677,0.9887733768651373
26,0.5074475624463812,0.20769,0.9881984435962153,0.014895124892762561
27,0.555850804824775,0.3615,0.9286785222387623,0.11170160964954993
28,0.5155261636708095,0.17309,0.9740579801263961,0.031188855432273788
29,0.9713159908879102,0.96914,0.9700477510632598,0.9515306582100579
30,0.7361327915594036,0.97086,0.985280640023842,0.4731743666169896
31,0.9826215983230929,0.99321,0.9933581142484845,0.9665571462098099
32,0.8548436662420198,0.9698,0.9781353595102138,0.7104334183173171
33,0.5022726509409671,0.11083,0.9959584539256406,0.004545301881934105
34,0.9715670382627848,0.99592,0.9960672448020661,0.9438894438894438
35,0.5027904865872656,0.18928,0.9954753934279441,0.005580973174531137
36,0.9805437898693745,0.98936,0.9896720077650203,0.9624458916663416
37,0.9373871494701328,0.98021,0.9826437124768972,0.8749522475487075
38,0.5039876461159545,0.4925,0.9959525391923061,0.007975292231908989
39,0.6917714526460632,0.93252,0.9741046805901844,0.38355413430790314
mean,0.6907957831547242,0.616734662415189,0.9841756780492847,0.382321202254706
std,0.19705675568700146,0.39695048346670386,0.013753908065130998,0.3950818074491068
