,0,1
0,1.0,0.010895622724793566
1,0.9987245877959955,0.9807576668671076
2,1.0,0.015967575688754565
3,0.9982870673585571,0.9869158568538356
4,0.9999550152385879,0.3928345817164516
5,0.9999606263042536,0.19302287312818825
6,1.0,0.0038459002703118477
7,0.9998075566104304,0.7395607794618002
8,0.996840701130327,0.9843545373587805
9,0.9979925862560594,0.4138742393509128
10,0.9997450488486406,0.49485066941297634
11,1.0,0.5868367186269878
12,1.0,0.003571146935234941
13,0.99711074310278,0.9698910954516335
14,1.0,0.017658344637117962
15,1.0,0.008825678127872175
16,1.0,0.025301034449000902
17,1.0,0.009142121358441977
18,1.0,0.3128113879003559
19,1.0,0.03377717477045404
20,1.0,0.035036459894116474
21,1.0,0.3674992822279644
22,1.0,0.004500645161290322
23,0.9999793503624012,0.250794659885569
24,1.0,0.019124197033618017
25,0.9967181595173374,0.9887733768651373
26,1.0,0.014895124892762561
27,1.0,0.11170160964954993
28,0.9998634719093453,0.031188855432273788
29,0.9911013235657625,0.9515306582100579
30,0.9990912165018175,0.4731743666169896
31,0.9986860504363759,0.9665571462098099
32,0.9992539141667224,0.7104334183173171
33,1.0,0.004545301881934105
34,0.9992446326361257,0.9438894438894438
35,1.0,0.005580973174531137
36,0.9986416880724074,0.9624458916663416
37,0.9998220513915581,0.8749522475487075
38,1.0,0.007975292231908989
39,0.9999887709842232,0.38355413430790314
mean,0.9992703640547429,0.382321202254706
std,0.0016113597273781429,0.3950818074491068
