,macro,micro,weighted,binary
0,0.9920829035562906,0.99957,0.9995674110481552,0.984468339307049
1,0.991822781850477,0.99334,0.9933600905838661,0.9870844365989997
2,0.910152864934697,0.99728,0.9976234568622458,0.8207109737248841
3,0.9899732106365169,0.99033,0.9903290489374258,0.9917344376257713
4,0.9769531978476778,0.98798,0.9877545409589042,0.9650618982118294
5,0.9507358659883478,0.9957603198193528,0.9958303176342067,0.903269144648455
6,0.9801306553285709,0.99828,0.9982231352125177,0.9619047619047619
7,0.9900645292235102,0.99789,0.9978822640938261,0.9814690779191784
8,0.7942603227732948,0.72741,0.8267266898480575,0.9837453646477132
9,0.9850424371188073,0.9874,0.9873427663364581,0.9824643441664719
10,0.9841528336944505,0.99753,0.9974809813349569,0.9704604691572546
11,0.9671941401093929,0.99664,0.9967644146100137,0.9351285189718482
12,0.9680475355035193,0.99959,0.9995893651639397,0.9363057324840764
13,0.9926710016682722,0.99682,0.9968331343598261,0.9865902795265676
14,0.7258166143260056,0.95157,0.9297606313883944,0.5
15,0.9898506666704122,0.99966,0.999659203367578,0.9798927613941019
16,0.9915743636461312,0.99903,0.9990295253504856,0.983663538408064
17,0.991739015810339,0.99963,0.999629195109632,0.9836901121304791
18,0.9954290319214387,0.99869,0.9986902325497821,0.9915532022188603
19,0.9932467321833838,0.9990259206315071,0.9990238927092498,0.9870811465482439
20,0.990126991669845,0.99886,0.9988588893306065,0.9808714133900106
21,0.8046305262466587,0.634217349770277,0.7602953271182561,0.9770992366412213
22,0.9574225689828398,0.9991,0.9990882245760078,0.9153674832962138
23,0.9853296473150708,0.9972,0.9971395385775321,0.9733333333333334
24,0.990007993471947,0.9989,0.9988901073725224,0.9808481532147743
25,0.6967626331895032,0.52002,0.8052716415051577,0.9951430113329736
26,0.9637643051692728,0.99463,0.9943833167083209,0.9322191272051996
27,0.984519653395219,0.99702,0.9970836470802463,0.9695085495635537
28,0.99427435046468,0.99873,0.9987231393711016,0.9895752895752896
29,0.9661785048881802,0.96673,0.9669683003569592,0.9779174387285335
30,0.9938339776814122,0.99893,0.9989253605826621,0.9884393063583815
31,0.984764978044149,0.97902,0.9793334713460141,0.9930842812823164
32,0.9629875306654873,0.95396,0.9548138384495923,0.9726201846545686
33,0.93557756001198,0.99935,0.9993487181676752,0.8714859437751004
34,0.9762775983553521,0.98521,0.984976729605862,0.9665173308182032
35,0.9608350625117157,0.99499,0.9946579732881318,0.926605504587156
36,0.9101661438764607,0.85872,0.8778422224397643,0.9804477611940299
37,0.9886409137500481,0.99217,0.9921374878071921,0.983759203118233
38,0.8114471082989825,0.72014,0.8233486684976679,0.9968874354832354
39,0.9905334036530998,0.99262,0.9925903468490642,0.988313856427379
mean,0.950225553910836,0.9548485897555284,0.9701444311622464,0.9544080595893583
std,0.07508951709196902,0.10885749296909512,0.06103886012370719,0.08210919097331164
