,macro,micro,weighted,binary
0,0.9889286764586782,0.99957,0.9997117411466441,0.9779582366589327
1,0.999086564082203,0.99862,0.9990596693785585,0.9991694598522824
2,0.9896135609373155,0.9994,0.9997018355712305,0.9792979297929792
3,0.9763724516814993,0.97703,0.9809299939452327,0.9989300752398702
4,0.9973303234834968,0.99758,0.998215174157808,0.9963561831017992
5,0.9865878870138348,0.9981566607910229,0.9988466695670589,0.9736842105263158
6,0.9679447846601748,0.9995,0.9996557334966368,0.936
7,0.9969772539527875,0.99938,0.9994597581803162,0.9942477876106195
8,0.9982385060702329,0.99785,0.9983294836887235,0.9987694831829368
9,0.9663085675254499,0.99211,0.9941286772534372,0.9351291918636614
10,0.9678185800530514,0.99807,0.9986404761513763,0.9361544172234595
11,0.9983472429301222,0.99904,0.9992384517653438,0.9973808276584599
12,0.9030857140455365,0.99903,0.9993595074724312,0.8062015503875969
13,0.9863729005731012,0.98043,0.9818739485680659,0.9929457032920052
14,0.7333294430829386,0.95157,0.9307771257206285,0.5147058823529411
15,0.9786693605285934,0.99948,0.9996006161331289,0.9574193548387097
16,0.9954907081927009,0.99911,0.9994588007040709,0.9912800837111964
17,0.9972284205921911,0.99951,0.9996384841780028,0.9947698744769874
18,0.9985894519814418,0.99924,0.9995295350781824,0.9974721941354904
19,0.9904445237860963,0.998886766436008,0.9993245185075055,0.9809674861221253
20,0.9899769112320531,0.999,0.9992774478360141,0.9801185908615277
21,0.917329482433926,0.8661238229541008,0.8982515928903283,0.9915445321307779
22,0.9096450167912664,0.99855,0.9991334112458292,0.8193202146690519
23,0.9867927045908076,0.99912,0.999308713308072,0.9740791268758526
24,0.9812293451118199,0.99877,0.9993126164798494,0.9625806451612903
25,0.9937379150286367,0.99299,0.9952694962318682,0.9979494895851773
26,0.9826088062673826,0.99833,0.9988489422167383,0.9658774373259053
27,0.9891386263503739,0.99721,0.9980831958506854,0.9784519080293728
28,0.998990539671587,0.99975,0.9998197979513964,0.9981146304675717
29,0.9194217692767908,0.90032,0.9246688559987705,0.9974105731112078
30,0.9898109220652738,0.99873,0.9992036705584689,0.9798586572438163
31,0.9980047955571902,0.99789,0.9983680630242939,0.9974483878450475
32,0.954808712167039,0.97437,0.9747192081640674,0.9313442956433293
33,0.9144144831039274,0.99931,0.9995421286916639,0.8288590604026845
34,0.9956729176851997,0.99765,0.9980419431185469,0.9930149141023221
35,0.805578527578053,0.9952,0.9975005723983719,0.6113490364025695
36,0.9922435102919177,0.9921,0.9935125344031907,0.9894842823582056
37,0.9969449163379718,0.99788,0.9985485575994899,0.9947060069174843
38,0.9357595171677505,0.92321,0.9397884048978051,0.9985343337781375
39,0.9937992277201209,0.99772,0.99912211846191,0.9880555555555556
mean,0.9665668392015135,0.9876946812545283,0.9896450367997935,0.9484235402623813
std,0.05426754056557291,0.02858727589991026,0.02354625501200092,0.10198866661660941
