,macro,micro,weighted,binary
0,0.9682591495537898,0.99887,0.9988947033831947,0.9370880766926303
1,0.9242754721698687,0.93472,0.9330964853833372,0.8961221043239971
2,0.9684350742295553,0.9978765835951735,0.9981243310112422,0.9379461834157057
3,0.9948189455176918,0.99498,0.9950153670689481,0.9958440031904622
4,0.9857846874382752,0.99747,0.9975543020324562,0.9728915662650602
5,0.9663790106691517,0.9949271371685164,0.9950550111006248,0.935391339980877
6,0.928080022346645,0.9989,0.9989485524101666,0.8567119155354449
7,0.9831712456687467,0.99683,0.9968785883890005,0.9680082559339526
8,0.9501629019628477,0.95048,0.9507624176455645,0.9547688921496699
9,0.9606237540364179,0.99004,0.9911608977380457,0.926483441779159
10,0.9568192757586551,0.99817,0.9982421530692523,0.9145631067961165
11,0.9483961049717351,0.99305,0.9928224702379896,0.900391474554154
12,0.9098610655272923,0.99873,0.9987954083063273,0.8203592814371258
13,0.9604762067963246,0.9778772563176895,0.9774237478490533,0.9342196132596685
14,0.5262685756720006,0.98532,0.9791252533507284,0.05993485342019544
15,0.983049425906826,0.99905,0.9992745628574181,0.9665775401069518
16,0.9868241944566563,0.99844,0.998635382846461,0.9744367417677643
17,0.971837813489147,0.99901,0.9990294912189631,0.9441747572815534
18,0.8180289469044357,0.96295,0.9575942330456522,0.6556228701249527
19,0.9852448290738552,0.9958113913992107,0.9971213050566212,0.9726415094339622
20,0.9616313050151173,0.99535,0.995590229981892,0.9256532940743467
21,0.9257844546040579,0.99665,0.9964491162635501,0.853263250109505
22,0.9462090503372791,0.99904,0.9990531264680118,0.8929001203369434
23,0.9739091635747332,0.99892,0.9990514620154674,0.9483627204030227
24,0.9666792394103898,0.99749,0.9978942165288309,0.9346303501945525
25,0.9947882578757178,0.99551,0.9955570178499854,0.9967955688952688
26,0.9534715536303857,0.99778,0.9977940682693386,0.9080610021786493
27,0.9902844112513638,0.99699,0.9970656210973224,0.9822059644119289
28,0.9775544289680782,0.99767,0.9976715958296525,0.9563050977385972
29,0.9709338133336665,0.97096,0.971044986665007,0.9726681866775149
30,0.975440497961326,0.99715,0.9973233581104018,0.9523446435379337
31,0.9908792619581827,0.99494,0.9949565140265412,0.9847786962755086
32,0.9189038293654904,0.97534,0.9766740768181209,0.8512381534698868
33,0.9710968760197807,0.99939,0.9994615454062806,0.9425
34,0.9807709184469378,0.99561,0.9957369963058058,0.9638639167988718
35,0.8766277343091591,0.99763,0.9977130929449658,0.7544303797468355
36,0.9926091410094506,0.99442,0.9944681985923579,0.9889233136909463
37,0.9875872596416306,0.99399,0.9940640032884139,0.9786520947176685
38,0.481586687993702,0.84444,0.9117810316138927,0.04785307811691671
39,0.9878553283546359,0.99786,0.9979570210835478,0.9768275203057811
mean,0.9375349978802751,0.9875158092120147,0.9890215485790111,0.8834108719782521
std,0.1066783547211192,0.027112216888307547,0.019220739440881516,0.20410758591622297
