,macro,micro,weighted,binary
0,0.9549988827779168,0.99887,0.99887,0.910360884749709
1,0.9071365699055445,0.93472,0.93472,0.8191005999883497
2,0.9665375685407978,0.9978765835951735,0.9978765835951735,0.9343544857768052
3,0.994888110494011,0.99498,0.99498,0.9953676507611486
4,0.9813716194344294,0.99747,0.99747,0.9637365159513427
5,0.9839917868505725,0.9949271371685164,0.9949271371685164,0.9721749006246451
6,0.9054935130098201,0.9989,0.9989,0.8114285714285714
7,0.9874544817927171,0.99683,0.99683,0.9770833333333333
8,0.9548644601831694,0.95048,0.95048,0.9211793020457281
9,0.9493801311945401,0.99004,0.99004,0.9039226833428085
10,0.9769857058343748,0.99817,0.99817,0.9553752535496958
11,0.9161757396866483,0.99305,0.99305,0.8331097397370539
12,0.9317553205174599,0.99873,0.99873,0.8643533123028391
13,0.9400942325301145,0.9778772563176895,0.9778772563176895,0.8815575105897686
14,0.5155668966742438,0.98532,0.98532,0.03183391003460208
15,0.9822959211490055,0.99905,0.99905,0.965287049399199
16,0.9830435728686391,0.99844,0.99844,0.9668959587274291
17,0.9564466958012785,0.99901,0.99901,0.9131455399061033
18,0.7455000786109724,0.96295,0.96295,0.49246302616609783
19,0.9799419791896047,0.9958113913992107,0.9958113913992107,0.9631013545072397
20,0.9472517112427019,0.99535,0.99535,0.8962936564504633
21,0.8803218699351703,0.99665,0.99665,0.7609375
22,0.9253030368369393,0.99904,0.99904,0.8509174311926605
23,0.9756269818665135,0.99892,0.99892,0.9519595448798989
24,0.9608030725706078,0.99749,0.99749,0.9231360491929285
25,0.9963404839060117,0.99551,0.99551,0.9941720053796873
26,0.9345574844736775,0.99778,0.99778,0.8697829716193656
27,0.9922251365877881,0.99699,0.99699,0.9865487607423091
28,0.9679520226645648,0.99767,0.99767,0.9365615615615616
29,0.9712868772340479,0.97096,0.97096,0.9661873884033455
30,0.9748221620391231,0.99715,0.99715,0.9512566641279513
31,0.9863136414838574,0.99494,0.99494,0.9734065006331786
32,0.9645891149470744,0.97534,0.97534,0.9519967177242888
33,0.964125062037587,0.99939,0.99939,0.9285714285714286
34,0.9754207725536381,0.99561,0.99561,0.9526132404181185
35,0.8270706991536767,0.99763,0.99763,0.654945054945055
36,0.9913796253095193,0.99442,0.99442,0.9853516807231346
37,0.9865877017837299,0.99399,0.99399,0.9763756632986843
38,0.8755235084635509,0.84444,0.84444,0.9068627450980392
39,0.9863588514194972,0.99786,0.99786,0.9738032864967849
mean,0.9399445770888788,0.9875158092120147,0.9875158092120147,0.8866877858595338
std,0.08485237769585822,0.027112216888307547,0.027112216888307547,0.1691727374206456
