,-1,1,9,10
0,0.0,0.9745762711864406,0.7272727272727273,0.9998789578268895
1,0.0,0.9933667497073566,0.969626168224299,0.998762301515426
2,0.0,0.9296875,0.8796296296296297,0.9998887382922339
3,0.0,0.9888673765730881,0.990625,0.9610561851941162
4,0.0,0.9867046533713201,0.8712871287128713,0.9979807702367626
5,0.0,0.9454905847373637,0.8842105263157894,0.9989608303909876
6,0.0,0.9388888888888889,0.7142857142857143,0.9998494353826851
7,0.0,0.9801324503311258,0.9571428571428572,0.9996125289294279
8,0.0,0.9983199453982254,0.3882099209202013,0.9975400940552273
9,0.0,0.9670891705581499,0.7860696517412935,0.9965891571099706
10,,0.9762684124386252,0.6428571428571429,0.9991996596020586
11,0.0,0.99269875608437,0.8761904761904762,0.9990436093352045
12,,0.8102981029810298,0.25,0.9999799227024042
13,0.0,0.9725336744676047,0.9241706161137441,0.9728551775165031
14,0.0,1.0,0.26153846153846155,0.9520482820053446
15,0.0,0.9650067294751009,0.42857142857142855,0.9999395289303675
16,,0.9943019943019943,0.7291666666666666,0.9995367701556452
17,,0.9828510182207931,0.7142857142857143,0.9995154109416171
18,0.0,0.9924174270659298,0.9083969465648855,0.9995981973176956
19,0.0,0.9616810877626699,0.7261904761904762,0.9998040163581013
20,0.0,0.9818652849740933,0.8478260869565217,0.9998044402359069
21,0.0,0.9787277147487844,0.6126126126126126,0.8140537348686153
22,0.0,0.9139784946236559,0.3783783783783784,0.999959782422908
23,0.0,0.9658703071672355,0.8048780487804879,0.9995566705961773
24,0.0,0.9698924731182795,0.6428571428571429,0.999857775610549
25,0.0,0.9919645897173988,0.6091979075850044,0.9878364469949786
26,0.0,0.9470355731225296,0.8910256410256411,0.9991580271460163
27,0.0,0.980067272953781,0.7668393782383419,0.9995750569314752
28,0.0,0.9927063339731286,0.9333333333333333,0.9997842812971884
29,0.0,0.9588899815316719,0.9277357192016518,0.8205720126174071
30,0.0,0.9827205882352941,0.8552631578947368,0.999588490067179
31,0.0,0.9760991442903512,0.9150943396226415,0.9982353296670091
32,0.0,0.9730789336121275,0.7156398104265402,0.9652501570023027
33,0.0,0.7220543806646526,0.38461538461538464,0.9999799307611259
34,0.0,0.9791187739463602,0.9612403100775194,0.9984257791864765
35,0.0,0.9758064516129032,0.09747292418772563,0.9993247465279878
36,0.0,0.9820422951207025,0.8399182561307902,0.9944891149764796
37,0.0,0.9769631990727325,0.9540983606557377,0.9985213128878643
38,0.0,0.9858580951609857,0.9374456993918332,0.7561622995128425
39,0.0,0.9425353739532197,0.8541666666666666,0.9986520116134384
mean,0.0,0.9632114013787494,0.7389841602965769,0.9800106743680652
std,0.0,0.0506136120755445,0.22815427617938927,0.05458966142050761
