,macro,micro,weighted
0,0.8359894488500018,0.99956,0.99956
1,0.8871651536816533,0.99681,0.99681
2,0.8867486532574892,0.99902,0.99902
3,0.9227547210260817,0.97728,0.97728
4,0.8395739555679441,0.9972,0.9972
5,0.7855802713551695,0.9975575755481054,0.9975575755481054
6,0.8333794361410997,0.99958,0.99958
7,0.9089625173252139,0.99866,0.99866
8,0.9526320691630588,0.98948,0.98948
9,0.8842742786789065,0.99356,0.99356
10,0.7955147450158142,0.99867,0.99867
11,0.8687633492570837,0.99866,0.99866
12,0.759449164091695,0.99916,0.99916
13,0.7294903072231399,0.9727,0.9727
14,0.3391611768507947,0.9516,0.9516
15,0.8371136280886761,0.99947,0.99947
16,0.8825935052164997,0.99926,0.99926
17,0.7956414396323234,0.99932,0.99932
18,0.8918744301806663,0.99889,0.99889
19,0.801974170205424,0.9983301496540121,0.9983301496540121
20,0.9155485663466648,0.99908,0.99908
21,0.5833142326937533,0.8499749806668789,0.8499749806668789
22,0.9307222799818612,0.99908,0.99908
23,0.9178287158214739,0.99903,0.99903
24,0.8980204092993271,0.99883,0.99883
25,0.9526874932034799,0.95531,0.95531
26,0.8652130554584109,0.99832,0.99832
27,0.8592232497038012,0.99753,0.99753
28,0.89779220395832,0.99956,0.99956
29,0.6882668888155008,0.87892,0.87892
30,0.860091680002595,0.99901,0.99901
31,0.7953764369903314,0.9942,0.9942
32,0.6890954731339286,0.96396,0.96396
33,0.8316203007518798,0.99897,0.99897
34,0.8352047345316044,0.99736,0.99736
35,0.7908209167367751,0.99666,0.99666
36,0.9142737505509219,0.98895,0.98895
37,0.8213797600983853,0.99537,0.99537
38,0.7041695818732056,0.84329,0.84329
39,0.7379181168389605,0.99656,0.99656
mean,0.823180106689998,0.9828683176467251,0.9828683176467251
std,0.1125882167926399,0.03832966754595161,0.03832966754595161
