,-1,1,9,10
0,0.0,0.9975216852540273,0.5106382978723404,0.9998083634236379
1,0.0,0.9982806985793141,0.664,0.9992147624656459
2,0.0,0.9916666666666667,0.6690140845070423,0.9995652085987583
3,0.0,0.9826112693773355,0.7867306419589676,0.9989222517419419
4,0.0,0.9758159192298662,0.5432098765432098,0.9996960709307565
5,0.0,0.9804727646454265,0.37668161434977576,0.9995864350703061
6,0.0,0.9740634005763689,0.5263157894736842,0.999759118373246
7,0.0,0.9968727447678615,0.7302452316076294,0.9997695756001508
8,0.0,0.9843830888697153,0.8752025931928687,0.9983105254265924
9,0.0,0.9757684541171191,0.6795698924731183,0.9974844894464819
10,,0.9778688524590164,0.4090909090909091,0.999584473497517
11,0.0,0.9805021367521367,0.6258503401360545,0.9999375708830599
12,,0.9933554817275747,0.2857142857142857,0.9992777248332246
13,0.0,0.8502072232089994,0.3391304347826087,0.9991332636778115
14,0.0,0.006207508128879693,0.011643835616438357,0.9996321868070662
15,0.0,0.9944521497919556,0.5172413793103449,0.9996473551637279
16,,0.9876193845065441,0.660377358490566,0.9997837726523888
17,,0.952232606438214,0.43478260869565216,0.9999091037631042
18,0.0,0.9958730977559969,0.68,0.9997501927860021
19,0.0,0.9970098248611704,0.40939597315436244,0.9995167126007393
20,0.0,0.9921465968586387,0.7548387096774194,0.9996603925039363
21,0.0,0.6972146052821475,0.0549717057396928,0.9977563870594196
22,0.0,0.9929906542056075,0.8,0.9991761857399761
23,0.0,0.9129032258064517,0.8407643312101911,0.9998185904477792
24,0.0,0.9933920704845814,0.7012987012987013,0.9993704561146989
25,0.0,0.937704179339867,0.9248841826604898,0.9954741176100826
26,0.0,0.9584,0.6376146788990825,0.9996244874761498
27,0.0,0.9962010890211472,0.5826771653543307,0.9987914947359253
28,0.0,0.993469074145217,0.7,0.9999075377297431
29,0.0,0.8463850957976077,0.2199379996736825,0.9984775709752123
30,0.0,0.9896334690855239,0.5909090909090909,0.9997324800131702
31,0.0,0.9956657837707681,0.3911290322580645,0.9993344949421615
32,0.0,0.5565022421524664,0.5130237825594564,0.9977603946898633
33,0.0,0.9958333333333333,0.5,0.9990275689223058
34,0.0,0.9830736680130795,0.5232067510548524,0.9993337845268813
35,0.0,0.9013035381750466,0.47368421052631576,0.9974750015089633
36,0.0,0.9821196486944193,0.7644141351518909,0.9962874678064552
37,0.0,0.9938831159260079,0.470873786407767,0.9993823779613812
38,0.0,0.7241926210820563,0.3898121387283237,0.9985039858092368
39,0.0,0.9899909008189263,0.22404371584699453,0.9997197338509607
mean,0.0,0.9256447467426773,0.5448229816231551,0.9990725917041617
std,0.0,0.17594094202032423,0.21009421619636928,0.0010084518849205234
