,macro,micro,weighted
0,0.9005759854286858,0.99956,0.9995466402173406
1,0.9872517398156938,0.99681,0.9967914133914272
2,0.9364019559739546,0.99902,0.9990440384703275
3,0.9801828539224013,0.97728,0.9778774981966284
4,0.9519908507736513,0.9972,0.9970900330209259
5,0.9428873138147136,0.9975575755481054,0.9974672369642118
6,0.8843413461857628,0.99958,0.9995836451793433
7,0.9789626121344703,0.99866,0.9986468783666397
8,0.7946899867912179,0.98948,0.9942324507402515
9,0.916582659803138,0.99356,0.9933165113094273
10,0.8727750716326089,0.99867,0.9985279216182453
11,0.9559776138700169,0.99866,0.9986254639237704
12,0.6867593418944781,0.99916,0.9993039832358646
13,0.9565198226992839,0.9727,0.9725263696099742
14,0.7378622478479354,0.9516,0.9435890452462874
15,0.797839228992299,0.99947,0.999521966697191
16,0.9076684770414354,0.99926,0.9992454868874133
17,0.8988840478160416,0.99932,0.9992893300094847
18,0.9668041903161703,0.99889,0.9988817982035563
19,0.8958918601037492,0.9983301496540121,0.998159287223933
20,0.943165270722174,0.99908,0.999089180776623
21,0.8017980207433374,0.8499749806668789,0.8546234177307823
22,0.7641055518083141,0.99908,0.9993742290197116
23,0.9234350088479669,0.99903,0.9990421697066671
24,0.8708691305286571,0.99883,0.998899867216164
25,0.8629996480991272,0.95531,0.9675167202793246
26,0.9457397470980623,0.99832,0.9982707678689803
27,0.915493902707866,0.99753,0.997443378606876
28,0.97527464953455,0.99956,0.9995601717595648
29,0.9023992377835769,0.87892,0.8924745688106085
30,0.9458574120657367,0.99901,0.9989741301733099
31,0.9631429378600006,0.9942,0.9939394975863086
32,0.8846563003469902,0.96396,0.9635698427972359
33,0.7022165653470545,0.99897,0.9992513729862799
34,0.979594954403452,0.99736,0.9973338784222546
35,0.6908680407762056,0.99666,0.9986843977455598
36,0.9388165554093241,0.98895,0.9888355149937182
37,0.9765276242054449,0.99537,0.9953215585794946
38,0.8931553646885538,0.84329,0.8770410803043729
39,0.9317846840777749,0.99656,0.9962730297072758
mean,0.894068745347797,0.9828683176467251,0.9844196443395837
std,0.0839467044208367,0.03832966754595161,0.03406298031049114
