,macro,micro,weighted
0,0.861919717445641,0.99956,0.9995433325562472
1,0.9276767548063826,0.99681,0.9966199820046956
2,0.906468122208441,0.99902,0.9990020595373698
3,0.9474451663714197,0.97728,0.9767205892015782
4,0.8830897613900524,0.9972,0.9970197550953289
5,0.8300797991295702,0.9975575755481054,0.9972427639598842
6,0.8540058796772794,0.99958,0.9995779927782406
7,0.9388539061359257,0.99866,0.9985945008525786
8,0.8423587670450448,0.98948,0.9912486766227655
9,0.8991321506411322,0.99356,0.9934012163046663
10,0.8254866688582706,0.99867,0.9985703448346229
11,0.9054039574408744,0.99866,0.9986104618984887
12,0.7196108935170277,0.99916,0.9992037406919242
13,0.7964226824304216,0.9727,0.9710628209482496
14,0.3366312234558402,0.9516,0.9287712304508134
15,0.8160172058075242,0.99947,0.9994931616443624
16,0.8945596621081761,0.99926,0.9992515076971442
17,0.8358507790641035,0.99932,0.9992944753784077
18,0.9238647421554383,0.99889,0.998856924712841
19,0.8340974465629077,0.9983301496540121,0.9981519725335143
20,0.928448796711484,0.99908,0.9990796881444937
21,0.603936718107411,0.8499749806668789,0.8258878143896279
22,0.8217256675887885,0.99908,0.9991935561423522
23,0.9202525508593856,0.99903,0.9990308243860874
24,0.8839743806982346,0.99883,0.998861003082499
25,0.8967572917855113,0.95531,0.9589714710883267
26,0.8984635358411027,0.99832,0.9982491165385774
27,0.8831479468311328,0.99753,0.9974494301931351
28,0.9309778211061767,0.99956,0.999550078370081
29,0.7185119907234307,0.87892,0.8666071692489946
30,0.894916708420134,0.99901,0.9989651553038601
31,0.8441975296218818,0.9942,0.9932715084802246
32,0.7623084334910314,0.96396,0.959573567348916
33,0.7571379925203111,0.99897,0.9990573492644081
34,0.8858558130872275,0.99736,0.9971933687371656
35,0.6990507134158838,0.99666,0.9975927834621383
36,0.9259526444818258,0.98895,0.9888635058299241
37,0.871618244603274,0.99537,0.9948294157501351
38,0.7487514721143653,0.84329,0.8391096695281411
39,0.7732814719478066,0.99656,0.9957231254087628
mean,0.8357060752551968,0.9828683176467251,0.9811824277600394
std,0.11169800823534265,0.03832966754595161,0.04236784117295464
