,macro,micro,weighted
0,0.961109928719672,0.99832,0.99832
1,0.9642785691994497,0.96193,0.96193
2,0.9055737716763164,0.9924819581342631,0.9924819581342631
3,0.9939664640320474,0.99311,0.99311
4,0.9592452589416917,0.99438,0.99438
5,0.9716007288376581,0.9921100567652292,0.9921100567652292
6,0.9910007777213268,0.99824,0.99824
7,0.9372078584252579,0.98669,0.98669
8,0.7099058961794276,0.64409,0.64409
9,0.936124369846028,0.96776,0.96776
10,0.9436026770401944,0.99718,0.99718
11,0.9525497759631567,0.99296,0.99296
12,0.900612648881058,0.99829,0.99829
13,0.9682405696901963,0.9845487364620938,0.9845487364620938
14,0.906325950549874,0.99724,0.99724
15,0.9184789555155782,0.99716,0.99716
16,0.9723148946689162,0.99829,0.99829
17,0.9444137636774489,0.99619,0.99619
18,0.9438623679284921,0.98747,0.98747
19,0.96274776032033,0.9944376355237108,0.9944376355237108
20,0.9348754620219261,0.98981,0.98981
21,0.8662393166943941,0.99666,0.99666
22,0.9570956057185376,0.99777,0.99777
23,0.7397586784654557,0.9941,0.9941
24,0.9065671703070394,0.99551,0.99551
25,0.8676434682581873,0.86744,0.86744
26,0.8979102366342966,0.99225,0.99225
27,0.9594121651065289,0.9912,0.9912
28,0.9588566751477712,0.99495,0.99495
29,0.927354236139578,0.9654,0.9654
30,0.9722864998368776,0.99634,0.99634
31,0.9099314598829433,0.93673,0.93673
32,0.908191900859832,0.9681,0.9681
33,0.9295508621038845,0.99832,0.99832
34,0.9854973223659562,0.99748,0.99748
35,0.8580164612282738,0.99171,0.99171
36,0.9269890787251706,0.94296,0.94296
37,0.9723742099211485,0.99081,0.99081
38,0.9756897374444372,0.97112,0.97112
39,0.9691693508053549,0.99568,0.99568
mean,0.9291643221370428,0.9761804596721323,0.9761804596721323
std,0.058432188228088724,0.05900390737691334,0.05900390737691334
