,1,7,9,10
0,0.9151515151515152,0.988607300627761,0.9411764705882353,0.9995044285111767
1,0.8937291567413054,0.9731142643764003,0.9933333333333333,0.9969375223467595
2,0.8269720101781171,0.7957110609480813,1.0,0.9996120155790668
3,0.9940261517690359,1.0,0.9896589259796807,0.9921807783794726
4,0.9120160884866767,0.9575944487278335,0.9683377308707124,0.9990327676815441
5,0.9573189059212504,0.9530581039755351,0.9794871794871794,0.9965387259666675
6,0.9668674698795181,0.9988120693751484,1.0,0.9983235716306409
7,0.7779727950855638,0.9990160708428993,0.9752066115702479,0.9966359562023202
8,0.3792590493730963,0.9721518987341772,0.5,0.9882126366104369
9,0.9517338331771321,0.9954907560499023,0.8315163528245788,0.9657565373324981
10,0.9456289978678039,0.9976925525143221,0.8333333333333334,0.9977558244453185
11,0.8744117647058823,0.9556465370180826,0.981651376146789,0.9984894259818731
12,0.7759197324414716,0.9938132733408324,0.8333333333333334,0.9993842564085945
13,0.9279632152588556,0.9627539503386005,0.9849624060150376,0.9972827071482917
14,0.9787878787878788,0.992136846461581,0.656,0.9983790769500361
15,0.9788732394366197,0.8749298934380259,0.8205128205128205,0.9995998686748472
16,0.9916188795765328,0.9831485587583149,0.9152542372881356,0.9992379030526813
17,0.9879951980792316,0.8962143768609102,0.8947368421052632,0.9987086376643904
18,0.8403052986936739,0.9540700318326512,0.9817351598173516,0.9993389813702916
19,0.9756218905472637,0.9304372515616127,0.9465648854961832,0.9983670136762605
20,0.7950263752825923,0.995345744680851,0.9539473684210527,0.9951823597032082
21,0.8353609083536091,0.9999684144030322,0.6595744680851063,0.9700534759358289
22,0.9509803921568627,0.949358541525996,0.9285714285714286,0.9994720606198629
23,0.5994152046783626,0.9880609304240429,0.37383177570093457,0.9977268030584832
24,0.799514955537591,0.9847231063017187,0.84375,0.9982806193888477
25,0.8031589308234136,0.6704249783174328,0.9995153864792827,0.9974745774126204
26,0.7667304015296367,0.8661625708884688,0.9605263157894737,0.9982216583296067
27,0.956672666495243,0.9007021063189569,0.9840637450199203,0.9962101425919957
28,0.905982905982906,0.9988020365378856,0.9333333333333333,0.9973084247369597
29,0.9894373395724962,1.0,0.7314310607710739,0.9885485442147418
30,0.9546012269938651,0.9978684236023642,0.9392265193370166,0.9974498294142649
31,0.9674807035303049,0.7068498854882366,0.9678249678249679,0.9975702826882642
32,0.8336238314054825,0.9601136988813497,0.8581418581418582,0.980888215010638
33,0.8316062176165803,0.9370330843116329,0.95,0.9995641464873247
34,0.9891404380636849,0.9970611808709591,0.9576547231270358,0.9981329474021454
35,0.5800524934383202,0.9066159695817491,0.9459459459459459,0.9994514359470797
36,0.7648683092608326,0.9654036243822076,0.9790491539081386,0.9986352273495034
37,0.9620828367103695,0.9365638766519824,0.993993993993994,0.9968561323282483
38,0.9444444444444444,0.9879467117783887,1.0,0.9703677935549161
39,0.929426433915212,0.974870657797487,0.9735449735449735,0.9988353379637472
mean,0.8752945021737559,0.9474568697131854,0.8990182004174437,0.9948877162437864
std,0.1292927330325376,0.07504561479865948,0.13918313970543436,0.008398446570877195
