,0,1,2,3,4,5
0,0.9228204494937021,0.7684643708035521,0.45507452093683465,0.6153846153846154,0.7854690289795357,0.9883050812270266
1,0.9241002277904328,0.6805353006777044,0.5927140681738315,0.6028789161727349,0.7922613384078655,0.9815575335505032
2,0.55459573811675,0.061722430245198696,0.41206828106391424,0.549800796812749,0.6301390417125138,0.9349654809010304
3,0.8810364278176062,0.09651527016444793,0.8503775186525488,0.9354838709677419,0.5329593267882188,0.9864916103772721
4,0.8502028599933489,0.7649640906501659,0.7835441669369662,0.8225469728601252,0.7391808151544158,0.9748815208516554
5,0.8813787144160146,0.5715305758147601,0.8071745021291238,0.4,0.6215314508910408,0.9819214579788604
6,0.927230122299618,0.8157851375844456,0.7902247591865857,0.9230769230769231,0.7429390681003584,0.9936962097949072
7,0.9546242004264393,0.8078730904817861,0.8519980266403552,0.8582677165354331,0.7165674913874099,0.9858799881071596
8,0.868062358308377,0.6109373044675259,0.708774789459386,0.576271186440678,0.797629782300657,0.982530240302941
9,0.9215350734683563,0.8266087643110935,0.7976749741221435,0.9312977099236641,0.7819592071243895,0.975849425130306
10,0.9450933304224429,0.7126093874303898,0.8382593521649034,0.8509615384615384,0.3612496718298766,0.9857640990935023
11,0.8915454475814345,0.688530829738645,0.7764341395162903,0.8913043478260869,0.5112694149246759,0.9774366264138794
mean,0.8768520791778768,0.6171730460308096,0.722026591581907,0.7464395495385242,0.6677629698000799,0.9791066061440872
std,0.10637662539924565,0.2636034689649695,0.15239897343971026,0.185067328043777,0.13900952730739555,0.01491657934349054
