,macro,micro,weighted
0,0.8376660848862771,0.978435326472312,0.979648036345842
1,0.8060049398928072,0.96655441098785,0.9722768874911174
2,0.5704755487674876,0.8844376178733497,0.8952563415519509
3,0.70532522066881,0.9744573065123219,0.984105959543481
4,0.8688254649760644,0.9548870676993925,0.9569583192320633
5,0.7868145304201714,0.9670514257939742,0.9703404468495708
6,0.8909942384132475,0.987953512733038,0.9886527365831252
7,0.8850689207770186,0.9749444348366352,0.9751400909404083
8,0.8315248341901073,0.968118027358379,0.9690191112020908
9,0.8674507798050763,0.9601151217612821,0.961596277072096
10,0.7941767132517716,0.9740874435004228,0.9759753334606325
11,0.8424500316413708,0.9610582196814782,0.9639397420226361
mean,0.8072314423075175,0.962674992934203,0.9660757735245845
std,0.09059343162038257,0.02621889157048153,0.02409758428194656
