,macro,micro,weighted
0,0.7559196778042111,0.978435326472312,0.9783336343079306
1,0.7623412307955121,0.96655441098785,0.9680676984506463
2,0.5238819614753593,0.8844376178733497,0.8892903153166606
3,0.7138106707946393,0.9744573065123219,0.9786637641912719
4,0.8225534044077795,0.9548870676993925,0.9552053040680533
5,0.7105894502049667,0.9670514257939742,0.9679000887755865
6,0.8654920366738064,0.987953512733038,0.9880696724265907
7,0.8625350855964306,0.9749444348366352,0.9747324328514918
8,0.7573676102132607,0.968118027358379,0.9677670768730522
9,0.8724875256799921,0.9601151217612821,0.9605225676305602
10,0.7823228965671088,0.9740874435004228,0.9742724875997589
11,0.789420134333502,0.9610582196814782,0.9612688594173375
mean,0.7682268070455475,0.962674992934203,0.9636744918257452
std,0.09492375970837058,0.02621889157048153,0.02512450613009143
