,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_epochs,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,2.2226592699686685,1.9057171144745013,0.785526434580485,0.075152282782733,10,{'n_epochs': 10},0.9469665300715059,0.9467414678272119,0.9459142147060813,0.946540737534933,0.00045244623603691355,28
1,1.2750977675120037,0.05642126462719413,0.14403684933980307,0.0021082369567114864,20,{'n_epochs': 20},0.9330706009587473,0.9377139993135466,0.9372460060428472,0.936010202105047,0.002087374044080286,31
2,1.7239440282185872,0.08955350938225115,0.1482545534769694,0.005300693492072918,30,{'n_epochs': 30},0.9245580563143421,0.9448840953067071,0.9254291993756302,0.9316237836655598,0.009383198501348689,33
3,2.46256955464681,0.12514742520737485,0.15234939257303873,0.004045839258774492,40,{'n_epochs': 40},0.9525668807761438,0.9511921602304474,0.9534631550737487,0.9524073986934466,0.0009339629884177552,21
4,2.7934912045796714,0.05228093578082356,0.15138371785481772,0.006758577421844016,50,{'n_epochs': 50},0.9610615931824487,0.959109811407334,0.9517744697453208,0.9573152914450344,0.003998157230144171,5
5,3.0490389664967856,0.06055431135761035,0.15032100677490234,0.007203478803637352,60,{'n_epochs': 60},0.9519069643655078,0.9508573351607879,0.9486589388394211,0.9504744127885724,0.0013533636150680622,23
6,3.8957997957865396,0.08309106716717463,0.15587806701660156,0.01084129970717527,70,{'n_epochs': 70},0.9486625109930367,0.9506639357252666,0.9480064220994201,0.9491109562725745,0.001130316193061278,27
7,4.734430869420369,0.326931973538407,0.1491366227467855,0.0059051147666049335,80,{'n_epochs': 80},0.9525996722468473,0.9480867019545204,0.9513789688229294,0.9506884476747657,0.0019060150063946247,22
8,4.676907777786255,0.29134097077860743,0.14721266428629556,0.0029609521179294646,90,{'n_epochs': 90},0.9330860994311352,0.9383964501598737,0.936177751978132,0.9358867671897136,0.0021776838347001668,32
9,5.632484118143718,0.16807239360505444,0.15655517578125,0.00903374860555746,100,{'n_epochs': 100},0.9413640908246077,0.943501766526334,0.9438926985897775,0.9429195186469065,0.0011113726504770975,29
10,11.169975678126017,0.5199735292651061,0.1483322779337565,0.004600904122227654,200,{'n_epochs': 200},0.9551512788292844,0.9566937794611998,0.9566798038033436,0.956174954031276,0.0007238701629124926,9
11,14.155466397603353,0.4119443202292693,0.14143641789754233,0.00017388592690255916,300,{'n_epochs': 300},0.9422417863439181,0.9409132851804209,0.943264273177459,0.9421397815672661,0.0009624932454824841,30
12,19.320955991744995,0.6508673773681878,0.14392717679341635,0.004098662335737743,400,{'n_epochs': 400},0.9513113985282668,0.9570476183163686,0.956281783398899,0.9548802667478448,0.0025428646649974965,12
13,23.72837503751119,0.9873254497595154,0.1515499750773112,0.006657852279370961,500,{'n_epochs': 500},0.9602636601799655,0.9398414740790744,0.9588561088891943,0.9529870810494113,0.009313092473250307,20
14,27.340975364049275,0.4260571382141626,0.15297746658325195,0.0018494467529133485,600,{'n_epochs': 600},0.9572436855780293,0.9351460791826325,0.9587935463576829,0.9503944370394483,0.010800766334114533,24
15,33.187374909718834,1.4162863808743298,0.15104452768961588,0.003092491637459261,700,{'n_epochs': 700},0.9447489885512247,0.9449861854015948,0.9583033183051877,0.9493461640860025,0.0063344047005833,26
16,36.6480196317037,0.909455781011541,0.14974180857340494,0.004318411210958885,800,{'n_epochs': 800},0.9592816167903486,0.9594499511390411,0.956957786961216,0.9585631182968686,0.001137219016184782,1
17,40.58789722124735,1.4897137738856197,0.14630699157714844,0.0010669323496359027,900,{'n_epochs': 900},0.9404725039480619,0.9595818530765187,0.96033637525952,0.9534635774280336,0.009191239254590077,14
18,44.133126417795815,0.5874906513746122,0.14831940333048502,0.0035438434531587007,1000,{'n_epochs': 1000},0.9563164384907004,0.9612294755522809,0.9570202024516373,0.9581887054982062,0.0021692599075101623,3
19,87.45253849029541,0.20884528608243044,0.15148297945658365,0.005812868317055797,2000,{'n_epochs': 2000},0.9533797326106146,0.9563605666222379,0.9580073731061939,0.9559158907796821,0.0019152139293554726,10
20,130.23336927096048,0.16096510834445474,0.14991116523742676,0.0030259528517132678,3000,{'n_epochs': 3000},0.9578969321987378,0.9562591276881842,0.9523823544476916,0.9555128047782045,0.0023123422984143095,11
21,175.67874590555826,0.9246167700742821,0.1461653709411621,0.0009361647112342256,4000,{'n_epochs': 4000},0.9619274818694745,0.9562587525362852,0.955791869593514,0.9579927013330912,0.0027888310959597487,4
22,218.8260215918223,1.4915780845615065,0.146438995997111,0.0008208117540725392,5000,{'n_epochs': 5000},0.9486857409929312,0.9499673120196093,0.9524358800857206,0.9503629776994204,0.0015563417151452628,25
23,273.0723828474681,5.570078624059121,0.15273094177246094,0.00283530939563918,6000,{'n_epochs': 6000},0.9601904911752003,0.9572789062615,0.9574188553969454,0.9582960842778819,0.001340765840750122,2
24,318.1765076319377,10.457698684859114,0.5287388960520426,0.26230309696681925,7000,{'n_epochs': 7000},0.9575863344159992,0.9499206127431434,0.9524114866548692,0.9533061446046706,0.0031928181727933977,19
25,356.2218568325043,3.0614358817443317,0.36513511339823407,0.03355005790413187,8000,{'n_epochs': 8000},0.9559472924038241,0.9564036480473841,0.9566373058282697,0.9563294154264926,0.00028654550887200056,8
26,405.7282628218333,11.66679127117693,0.7415398756663004,0.14425810283042756,9000,{'n_epochs': 9000},0.9576955393288038,0.9501533781930083,0.9523565865372821,0.9534018346863647,0.0031665392696598256,15
27,468.966242869695,1.4316716832881422,0.6119004885355631,0.32581447014710513,10000,{'n_epochs': 10000},0.9602129414104406,0.952700489975678,0.9585123956551037,0.9571419423470741,0.003216399471669463,7
28,512.4502054055532,6.180288344265766,0.26140308380126953,0.12240285526082516,11000,{'n_epochs': 11000},0.9578834765629969,0.9498038174667861,0.9523757238830874,0.9533543393042901,0.003370310458964396,16
29,565.0886569817861,15.339236477159032,0.5850885709126791,0.1016483804151719,12000,{'n_epochs': 12000},0.9524124880250979,0.956376055089963,0.9544769146875216,0.9544218192675276,0.0016185883970091775,13
30,600.7042085329691,8.098696796950334,1.2226900259653728,0.5026660516701872,13000,{'n_epochs': 13000},0.9575855747008737,0.9499498269042008,0.9523911773228315,0.9533088596426355,0.0031841028808398584,17
31,657.3347062269846,13.131895957696445,0.6870596408843994,0.4907848950716197,14000,{'n_epochs': 14000},0.9602625097157254,0.9526947113229716,0.9586324385303799,0.9571965531896923,0.0032520986211002248,6
32,681.420483748118,1.3083500849132241,0.6678613026936849,0.28170477820180073,15000,{'n_epochs': 15000},0.9576310550188878,0.9499681515938599,0.9523265468338606,0.9533085844822028,0.003204509393796696,18
