,macro,micro,weighted
0,0.6402034457753673,0.22470049633791964,0.22470049633791964
1,0.8624293878409967,0.5327540793566943,0.5327540793566943
2,0.5212961575276681,0.14890391534518516,0.14890391534518516
3,0.7743979890759006,0.1431582821006148,0.1431582821006148
4,0.8068303589604989,0.3919132254416862,0.3919132254416862
5,0.7543787898638433,0.47156478923001205,0.47156478923001205
6,0.17340502203000577,0.0035631879409748412,0.0035631879409748412
7,0.8949725552098924,0.6675778072417261,0.6675778072417261
8,0.7526431403920409,0.47463436748531557,0.47463436748531557
9,0.8474579972464965,0.43768676522176736,0.43768676522176736
10,0.8532933860121359,0.5184140116556203,0.5184140116556203
11,0.6559486194844145,0.3013828211791928,0.3013828211791928
mean,0.7114380707849385,0.3596878123780591,0.3596878123780591
std,0.20124611762686279,0.1959949801685502,0.1959949801685502
