,macro,micro,weighted
precision,0.2193546152247948,0.05426152750682631,0.9051641438486372
recall,0.3882794803806935,0.05426152750682631,0.0542615275068263
f1-score,0.0954697260643853,0.05426152750682631,0.07941791977093982
