,macro,micro,weighted
0,0.41007208536931156,0.22470049633791964,0.9353421300070298
1,0.40123397838331254,0.5327540793566943,0.9390723998187929
2,0.30261164821180936,0.14890391534518516,0.9268817499757114
3,0.31351260480239296,0.1431582821006148,0.9600502227863428
4,0.42334839204468605,0.3919132254416862,0.9277947657098956
5,0.3883377727127046,0.47156478923001205,0.942733307128189
6,0.17698785522906182,0.0035631879409748412,0.9517235615602802
7,0.4700704400633475,0.6675778072417261,0.9334966680627758
8,0.3481278011381644,0.47463436748531557,0.9223221994064722
9,0.4592260114361601,0.43768676522176736,0.906388475586798
10,0.39518781219368093,0.5184140116556203,0.9347850044562103
11,0.32600140223694246,0.3013828211791928,0.8710862489353918
mean,0.36789315031846453,0.3596878123780591,0.9293063944528243
std,0.08074661037124944,0.1959949801685502,0.022921074309788524
