,macro,micro,weighted,binary
0,0.9732943715748228,0.99895,0.9990207959945345,0.9471182412358883
1,0.9919400084737383,0.99271,0.9927257191776382,0.9894323144104803
2,0.9716271659800884,0.9984935221452245,0.998512650074407,0.9440175631174533
3,0.9944246151807423,0.99462,0.9946305999748042,0.9954995801847187
4,0.9867049827400914,0.99764,0.9977203566310556,0.9746381007527505
5,0.9674356911687272,0.9951601287808184,0.9952416554608541,0.9373881932021467
6,0.9160036348010179,0.99884,0.9988441129367092,0.832579185520362
7,0.9815495565434854,0.99653,0.9965798941203348,0.9649230769230769
8,0.8111182772106658,0.81147,0.8099169912827714,0.801888975367593
9,0.9584443909687506,0.9881,0.9900137353487471,0.9231500856001522
10,0.9591005797596392,0.99831,0.9983614333622305,0.9190499272903538
11,0.9407016811878306,0.99213,0.9918190977166146,0.8854670772840593
12,0.8938557374495091,0.99845,0.9985542424732287,0.7884892086330936
13,0.9916243609511232,0.9950036101083033,0.9951280175266097,0.9861961937433635
14,0.5269958011762278,0.98554,0.9792546440374457,0.061277705345501955
15,0.9845892061315327,0.99945,0.9994961982261313,0.9694555112881806
16,0.9870554918903333,0.99875,0.9988023784499471,0.9747354782984237
17,0.9630651790790082,0.99873,0.9987411920923445,0.9267707082833133
18,0.8105625073431819,0.96222,0.9562304394334352,0.6410550458715596
19,0.9862669636132608,0.9955016229174803,0.9970225672852573,0.9748531139835488
20,0.9526623280644275,0.99483,0.9948456927964532,0.907970879223446
21,0.952962206016845,0.99775,0.9976862003775027,0.9070631970260223
22,0.9394552049626588,0.99896,0.9989543889068373,0.8794326241134752
23,0.966264038232138,0.99872,0.9988361853200376,0.9331683168316832
24,0.9434501282277072,0.99713,0.9971132262876042,0.8883534136546185
25,0.9962261836980334,0.99674,0.9967782482269424,0.9976676807185282
26,0.9535340271733425,0.99779,0.9978349665772754,0.9081455805892548
27,0.9850153218803532,0.99546,0.9955288114918129,0.972490614807065
28,0.9776072717593622,0.99767,0.9976790691606726,0.9564058633162003
29,0.9634903708815512,0.96353,0.9636090517770056,0.9653418669104832
30,0.9732997902597422,0.99702,0.9971865190033828,0.9480889903023388
31,0.9798838082130372,0.98895,0.9889252870417182,0.9663555459084002
32,0.9171510664676108,0.975,0.9762663972318071,0.8479099088071486
33,0.9529216697991977,0.99911,0.9991745758450173,0.9062901155327343
34,0.9740511102480501,0.99434,0.9943708663617151,0.9510961214165261
35,0.872937212102791,0.99789,0.9977990002437512,0.7469287469287469
36,0.993855412850587,0.99539,0.9954192265735887,0.990754945498587
37,0.9876458667163832,0.99396,0.9941594570934085,0.9786598689002185
38,0.5698577319458273,0.96014,0.9762498576087498,0.16012216404886562
39,0.9864535579162352,0.99776,0.997791783964733,0.9740758521363418
mean,0.9358771127659914,0.9883684720987954,0.9885706383373778,0.8806076895751677
std,0.10004916625796331,0.030387582604223504,0.03052872678183101,0.19392860325166758
