,0,1,2,3,4,5
0,0.1731314748247219,0.33886234148134536,0.045226082817705855,6.263029337818855e-05,0.8758607498087223,0.9999175384476987
1,0.32368281564719603,0.4311786642558481,0.24240074441687345,0.004955648504266844,0.3858147080028839,0.9999876182968555
2,0.18563496907076193,0.0038874126562346224,0.18433468606684483,0.0004144636616184246,0.6102282364219609,0.9989303132142158
3,0.23613188651978806,0.023685991427926913,0.27860870433718693,4.4957290573954746e-05,0.317935110360632,1.0
4,0.16580005146452054,0.08753181614014074,0.49409592302832983,0.0007124977984618587,0.4668271613679813,0.999938219061479
5,0.3364448387398954,0.058386710776377845,0.4006639592599755,2.2713528461470758e-05,0.42978557504873294,0.99995178902879
6,0.41720641151455673,0.471133132270573,0.5827954019814284,0.0011481471436449603,0.24187977660199883,0.9999589941859613
7,0.19253315006468305,0.20785106679682053,0.2025500322788896,0.0001401777453811433,0.32735268249780125,0.9992157429287873
8,0.4143921063381831,0.2616984402079723,0.378326320156463,0.00030907288791311854,0.231339761310768,0.9999107480004119
9,0.18162458907548057,0.31273124789774637,0.4608479342418343,0.0028299154974070076,0.34599229961498074,0.9998350805631449
10,0.2118097139711584,0.2800355977454761,0.12658942772969425,0.0002019567363791401,0.049723756906077346,0.967440873322522
mean,0.2580356370209951,0.22518022015058745,0.30876720148320236,0.000985652826135101,0.3893399834493218,0.9968260833681697
std,0.09692473726570083,0.16263381637297655,0.16750297490857943,0.0015504949043045621,0.2158736852405751,0.009752408648855638
