,1,9,10
0,0.0,0.0008988850000956261,0.9999787807414009
1,0.11267605633802817,0.008973558495113911,0.9999672806988843
2,0.038461538461538464,0.002763246709416132,0.9999232981783317
3,0.9103233767770509,0.7306763285024155,0.9934826246773899
4,0.0007635044855888528,0.006300103376309271,0.9998850363285202
5,0.556415215989684,0.0068052234688247195,0.9995358080566314
6,0.0043298686065809016,0.0,1.0
7,0.0006891798759476223,0.011255357858706714,0.9999395039322444
8,0.24177949709864605,0.00798290529371447,0.999796392067435
9,0.4602102102102102,0.026022156690842433,0.9980634930316246
10,7.727378100610463e-05,0.0034438090423683297,1.0
11,0.009478672985781991,0.004795060430898581,0.9999567355532801
12,2.2970024118525325e-05,0.00022797738464344337,1.0
13,0.010638297872340425,0.013264195930461353,0.9998410259127762
14,0.0018510060337988893,0.02654936614612928,0.9997284084736556
15,0.0,0.0007091267235718975,1.0
16,0.009900990099009901,0.001554297779993548,0.9999240121580547
17,6.371963361210673e-05,0.0006789634491343216,1.0
18,0.168141592920354,0.0035831654828792536,0.9994689124084822
19,0.007936507936507936,0.0039407354333529515,0.999967034234947
20,0.24027572624322993,0.06896551724137931,0.8845892735913102
21,3.597316401964135e-05,0.0014480162177816392,1.0
22,0.0,0.010204749133250474,1.0
23,0.006535947712418301,0.0041654269562630165,0.9999681137700684
24,0.001332859427759019,0.07202268881527205,1.0
25,1.9317325709428786e-05,0.005137438482775177,1.0
26,0.012605042016806723,0.00603708495040966,0.9999476494607894
27,0.0,0.0021153574954167254,0.9999858577287513
28,0.8464318140548392,0.6053547523427042,0.9895132904478698
29,0.000683526999316473,0.002686767669229047,0.9999472546020359
30,0.9196803546430238,0.005916054303151078,0.9904188748166113
31,0.7429242644591117,0.0462698503370273,0.9997934587160422
32,0.0,0.0003204922761361451,1.0
33,0.859968766267569,0.0107606374240184,0.9979977882544672
34,0.022712853698769193,0.0008079719903043361,1.0
35,0.020887616012403368,0.032008304857476536,0.9983613273248668
36,0.08780487804878048,0.013097337519893329,0.9998498977428373
37,0.9121304120820684,0.048577820389900925,0.9351638154607533
38,0.32709580838323354,0.00206170781118342,0.9996735455287397
mean,0.19320217024791952,0.04611237024134473,0.9944786793307383
std,0.3185050815817717,0.1482706265334724,0.02089446615977158
