,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate_n,param_n_epochs,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,565.0738820234934,11.395833015877056,2.8494985898335776,0.27040781533947744,0.1,6000,"{'learning_rate_n': 0.1, 'n_epochs': 6000}",0.9528212965426677,0.9561153399256141,0.9582520468152056,0.9557295610944957,0.0022338130495592736,8
1,505.30377745628357,8.457924937393413,0.6674306392669678,0.5638158087207861,0.09,6000,"{'learning_rate_n': 0.09, 'n_epochs': 6000}",0.9529061012246886,0.9560600253970445,0.9573119204493596,0.9554260156903642,0.0018536966654487891,12
2,503.20782868067425,8.028254268195754,0.20354549090067545,0.011609091283392919,0.08,6000,"{'learning_rate_n': 0.08, 'n_epochs': 6000}",0.9530776172092934,0.9561136513034676,0.9590860064828263,0.9560924249985291,0.002452960569406176,7
3,513.0166241327921,24.993944798947943,0.1957369645436605,0.014496433096168939,0.07,6000,"{'learning_rate_n': 0.07, 'n_epochs': 6000}",0.9530595802325927,0.9564335306810585,0.9573853376525007,0.9556261495220507,0.0018559710065825918,9
4,524.5123512744904,16.58524779960733,0.6248076756795248,0.4815140765617347,0.06,6000,"{'learning_rate_n': 0.06, 'n_epochs': 6000}",0.9602175062745354,0.9564249817752364,0.9574938211328404,0.958045436394204,0.001596667376521643,5
5,512.8557284673055,10.569875069512822,0.4062683582305908,0.10884066517709579,0.05,6000,"{'learning_rate_n': 0.05, 'n_epochs': 6000}",0.9601295846292872,0.9564987882227112,0.9573523139182107,0.9579935622567364,0.0015500688608892598,6
6,506.53959552447003,10.343582716815872,3.030402501424154,0.38028796186773256,0.04,6000,"{'learning_rate_n': 0.04, 'n_epochs': 6000}",0.9529725753564499,0.9563529066557388,0.9573751126804031,0.9555668648975306,0.0018813080478637958,11
7,506.56130687395734,1.3765688693924825,1.911434570948283,0.254526110255764,0.03,6000,"{'learning_rate_n': 0.03, 'n_epochs': 6000}",0.9601058226519018,0.9596854842257992,0.9590691999972152,0.9596201689583054,0.000425712105519078,2
8,509.1389576594035,8.530331141714223,1.2203330993652344,0.18181964414369164,0.02,6000,"{'learning_rate_n': 0.02, 'n_epochs': 6000}",0.9529954140753336,0.9566870709771078,0.957179257175801,0.9556205807427475,0.0018671166429054182,10
9,500.7645143667857,10.182902913296662,1.6343905925750732,1.1078070301303713,0.01,6000,"{'learning_rate_n': 0.01, 'n_epochs': 6000}",0.9605003799689746,0.9572789062615,0.9574188553969454,0.9583993805424734,0.001486729157747982,4
10,493.16835474967957,9.816728225919302,0.6422446568806967,0.08541508780660752,0.005,6000,"{'learning_rate_n': 0.005, 'n_epochs': 6000}",0.9600896648511599,0.959784869677051,0.9590546160345887,0.9596430501876,0.00043429336387781144,1
11,517.1894780794779,15.25159392338929,0.696562925974528,0.05469258282446888,0.001,6000,"{'learning_rate_n': 0.001, 'n_epochs': 6000}",0.9600207537782501,0.9593889269814171,0.9573963234506545,0.9589353347367738,0.0011183970909002616,3
