,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_gaussian_neighborhood_sigma,param_initialization,param_learning_rate_0,param_learning_rate_decay,param_learning_rate_n,param_n_epochs,param_neighborhood,param_radius_0,param_radius_cooling,param_radius_n,param_som_dimensions,param_som_grid_type,param_som_topology,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
10,768.6560349464417,0.0,0.2384507656097412,0.0,0.1,pca,0.1,exponential,0.05,6000,gaussian,-0.25,exponential,0.1,"(20, 20)",rectangular,planar,"{'gaussian_neighborhood_sigma': 0.1, 'initialization': 'pca', 'learning_rate_0': 0.1, 'learning_rate_decay': 'exponential', 'learning_rate_n': 0.05, 'n_epochs': 6000, 'neighborhood': 'gaussian', 'radius_0': -0.25, 'radius_cooling': 'exponential', 'radius_n': 0.1, 'som_dimensions': (20, 20), 'som_grid_type': 'rectangular', 'som_topology': 'planar'}",0.9724074429443679,0.9724074429443679,0.0,42
11,1022.428760766983,0.0,0.3722877502441406,0.0,0.1,pca,0.1,exponential,0.05,6000,gaussian,-0.25,exponential,0.1,"(25, 25)",rectangular,planar,"{'gaussian_neighborhood_sigma': 0.1, 'initialization': 'pca', 'learning_rate_0': 0.1, 'learning_rate_decay': 'exponential', 'learning_rate_n': 0.05, 'n_epochs': 6000, 'neighborhood': 'gaussian', 'radius_0': -0.25, 'radius_cooling': 'exponential', 'radius_n': 0.1, 'som_dimensions': (25, 25), 'som_grid_type': 'rectangular', 'som_topology': 'planar'}",0.865399657204782,0.865399657204782,0.0,207
12,538.7322020530701,0.0,0.16896438598632812,0.0,0.1,pca,0.1,exponential,0.05,6000,gaussian,-0.5,exponential,0.1,"(15, 15)",rectangular,planar,"{'gaussian_neighborhood_sigma': 0.1, 'initialization': 'pca', 'learning_rate_0': 0.1, 'learning_rate_decay': 'exponential', 'learning_rate_n': 0.05, 'n_epochs': 6000, 'neighborhood': 'gaussian', 'radius_0': -0.5, 'radius_cooling': 'exponential', 'radius_n': 0.1, 'som_dimensions': (15, 15), 'som_grid_type': 'rectangular', 'som_topology': 'planar'}",0.9672547316161002,0.9672547316161002,0.0,154
13,751.3800249099731,0.0,0.24248099327087402,0.0,0.1,pca,0.1,exponential,0.05,6000,gaussian,-0.5,exponential,0.1,"(20, 20)",rectangular,planar,"{'gaussian_neighborhood_sigma': 0.1, 'initialization': 'pca', 'learning_rate_0': 0.1, 'learning_rate_decay': 'exponential', 'learning_rate_n': 0.05, 'n_epochs': 6000, 'neighborhood': 'gaussian', 'radius_0': -0.5, 'radius_cooling': 'exponential', 'radius_n': 0.1, 'som_dimensions': (20, 20), 'som_grid_type': 'rectangular', 'som_topology': 'planar'}",0.8589883676904508,0.8589883676904508,0.0,243
14,1000.8057363033295,0.0,0.3170638084411621,0.0,0.1,pca,0.1,exponential,0.05,6000,gaussian,-0.5,exponential,0.1,"(25, 25)",rectangular,planar,"{'gaussian_neighborhood_sigma': 0.1, 'initialization': 'pca', 'learning_rate_0': 0.1, 'learning_rate_decay': 'exponential', 'learning_rate_n': 0.05, 'n_epochs': 6000, 'neighborhood': 'gaussian', 'radius_0': -0.5, 'radius_cooling': 'exponential', 'radius_n': 0.1, 'som_dimensions': (25, 25), 'som_grid_type': 'rectangular', 'som_topology': 'planar'}",0.9734610424480444,0.9734610424480444,0.0,13
15,546.6599519252777,0.0,0.16634130477905273,0.0,0.1,pca,0.1,exponential,0.05,6000,gaussian,-0.75,exponential,0.1,"(15, 15)",rectangular,planar,"{'gaussian_neighborhood_sigma': 0.1, 'initialization': 'pca', 'learning_rate_0': 0.1, 'learning_rate_decay': 'exponential', 'learning_rate_n': 0.05, 'n_epochs': 6000, 'neighborhood': 'gaussian', 'radius_0': -0.75, 'radius_cooling': 'exponential', 'radius_n': 0.1, 'som_dimensions': (15, 15), 'som_grid_type': 'rectangular', 'som_topology': 'planar'}",0.9706217960878688,0.9706217960878688,0.0,97
16,787.3469891548157,0.0,0.24166202545166016,0.0,0.1,pca,0.1,exponential,0.05,6000,gaussian,-0.75,exponential,0.1,"(20, 20)",rectangular,planar,"{'gaussian_neighborhood_sigma': 0.1, 'initialization': 'pca', 'learning_rate_0': 0.1, 'learning_rate_decay': 'exponential', 'learning_rate_n': 0.05, 'n_epochs': 6000, 'neighborhood': 'gaussian', 'radius_0': -0.75, 'radius_cooling': 'exponential', 'radius_n': 0.1, 'som_dimensions': (20, 20), 'som_grid_type': 'rectangular', 'som_topology': 'planar'}",0.9702528450450553,0.9702528450450553,0.0,106
17,1112.4064931869507,0.0,0.34920716285705566,0.0,0.1,pca,0.1,exponential,0.05,6000,gaussian,-0.75,exponential,0.1,"(25, 25)",rectangular,planar,"{'gaussian_neighborhood_sigma': 0.1, 'initialization': 'pca', 'learning_rate_0': 0.1, 'learning_rate_decay': 'exponential', 'learning_rate_n': 0.05, 'n_epochs': 6000, 'neighborhood': 'gaussian', 'radius_0': -0.75, 'radius_cooling': 'exponential', 'radius_n': 0.1, 'som_dimensions': (25, 25), 'som_grid_type': 'rectangular', 'som_topology': 'planar'}",0.9723147121081533,0.9723147121081533,0.0,44
18,554.2654445171356,0.0,0.15756726264953613,0.0,0.1,pca,0.1,exponential,0.1,6000,gaussian,-0.25,exponential,0.1,"(15, 15)",rectangular,planar,"{'gaussian_neighborhood_sigma': 0.1, 'initialization': 'pca', 'learning_rate_0': 0.1, 'learning_rate_decay': 'exponential', 'learning_rate_n': 0.1, 'n_epochs': 6000, 'neighborhood': 'gaussian', 'radius_0': -0.25, 'radius_cooling': 'exponential', 'radius_n': 0.1, 'som_dimensions': (15, 15), 'som_grid_type': 'rectangular', 'som_topology': 'planar'}",0.9624159619895798,0.9624159619895798,0.0,196
19,791.0996553897858,0.0,0.2294473648071289,0.0,0.1,pca,0.1,exponential,0.1,6000,gaussian,-0.25,exponential,0.1,"(20, 20)",rectangular,planar,"{'gaussian_neighborhood_sigma': 0.1, 'initialization': 'pca', 'learning_rate_0': 0.1, 'learning_rate_decay': 'exponential', 'learning_rate_n': 0.1, 'n_epochs': 6000, 'neighborhood': 'gaussian', 'radius_0': -0.25, 'radius_cooling': 'exponential', 'radius_n': 0.1, 'som_dimensions': (20, 20), 'som_grid_type': 'rectangular', 'som_topology': 'planar'}",0.8619614026156738,0.8619614026156738,0.0,241
20,1047.5882558822632,0.0,0.31468629837036133,0.0,0.1,pca,0.1,exponential,0.1,6000,gaussian,-0.25,exponential,0.1,"(25, 25)",rectangular,planar,"{'gaussian_neighborhood_sigma': 0.1, 'initialization': 'pca', 'learning_rate_0': 0.1, 'learning_rate_decay': 'exponential', 'learning_rate_n': 0.1, 'n_epochs': 6000, 'neighborhood': 'gaussian', 'radius_0': -0.25, 'radius_cooling': 'exponential', 'radius_n': 0.1, 'som_dimensions': (25, 25), 'som_grid_type': 'rectangular', 'som_topology': 'planar'}",0.8640818233572033,0.8640818233572033,0.0,225
21,586.9195737838745,0.0,0.15775179862976074,0.0,0.1,pca,0.1,exponential,0.1,6000,gaussian,-0.5,exponential,0.1,"(15, 15)",rectangular,planar,"{'gaussian_neighborhood_sigma': 0.1, 'initialization': 'pca', 'learning_rate_0': 0.1, 'learning_rate_decay': 'exponential', 'learning_rate_n': 0.1, 'n_epochs': 6000, 'neighborhood': 'gaussian', 'radius_0': -0.5, 'radius_cooling': 'exponential', 'radius_n': 0.1, 'som_dimensions': (15, 15), 'som_grid_type': 'rectangular', 'som_topology': 'planar'}",0.9676399454969608,0.9676399454969608,0.0,149
22,824.6206922531128,0.0,0.23206114768981934,0.0,0.1,pca,0.1,exponential,0.1,6000,gaussian,-0.5,exponential,0.1,"(20, 20)",rectangular,planar,"{'gaussian_neighborhood_sigma': 0.1, 'initialization': 'pca', 'learning_rate_0': 0.1, 'learning_rate_decay': 'exponential', 'learning_rate_n': 0.1, 'n_epochs': 6000, 'neighborhood': 'gaussian', 'radius_0': -0.5, 'radius_cooling': 'exponential', 'radius_n': 0.1, 'som_dimensions': (20, 20), 'som_grid_type': 'rectangular', 'som_topology': 'planar'}",0.9690548570565771,0.9690548570565771,0.0,133
23,1022.1349425315857,0.0,0.3079261779785156,0.0,0.1,pca,0.1,exponential,0.1,6000,gaussian,-0.5,exponential,0.1,"(25, 25)",rectangular,planar,"{'gaussian_neighborhood_sigma': 0.1, 'initialization': 'pca', 'learning_rate_0': 0.1, 'learning_rate_decay': 'exponential', 'learning_rate_n': 0.1, 'n_epochs': 6000, 'neighborhood': 'gaussian', 'radius_0': -0.5, 'radius_cooling': 'exponential', 'radius_n': 0.1, 'som_dimensions': (25, 25), 'som_grid_type': 'rectangular', 'som_topology': 'planar'}",0.9728979502386101,0.9728979502386101,0.0,29
24,533.0425152778625,0.0,0.15619921684265137,0.0,0.1,pca,0.1,exponential,0.1,6000,gaussian,-0.75,exponential,0.1,"(15, 15)",rectangular,planar,"{'gaussian_neighborhood_sigma': 0.1, 'initialization': 'pca', 'learning_rate_0': 0.1, 'learning_rate_decay': 'exponential', 'learning_rate_n': 0.1, 'n_epochs': 6000, 'neighborhood': 'gaussian', 'radius_0': -0.75, 'radius_cooling': 'exponential', 'radius_n': 0.1, 'som_dimensions': (15, 15), 'som_grid_type': 'rectangular', 'som_topology': 'planar'}",0.9704641451928311,0.9704641451928311,0.0,103
25,765.4579861164093,0.0,0.25487542152404785,0.0,0.1,pca,0.1,exponential,0.1,6000,gaussian,-0.75,exponential,0.1,"(20, 20)",rectangular,planar,"{'gaussian_neighborhood_sigma': 0.1, 'initialization': 'pca', 'learning_rate_0': 0.1, 'learning_rate_decay': 'exponential', 'learning_rate_n': 0.1, 'n_epochs': 6000, 'neighborhood': 'gaussian', 'radius_0': -0.75, 'radius_cooling': 'exponential', 'radius_n': 0.1, 'som_dimensions': (20, 20), 'som_grid_type': 'rectangular', 'som_topology': 'planar'}",0.969968881915756,0.969968881915756,0.0,116
26,1020.1089069843292,0.0,0.3099379539489746,0.0,0.1,pca,0.1,exponential,0.1,6000,gaussian,-0.75,exponential,0.1,"(25, 25)",rectangular,planar,"{'gaussian_neighborhood_sigma': 0.1, 'initialization': 'pca', 'learning_rate_0': 0.1, 'learning_rate_decay': 'exponential', 'learning_rate_n': 0.1, 'n_epochs': 6000, 'neighborhood': 'gaussian', 'radius_0': -0.75, 'radius_cooling': 'exponential', 'radius_n': 0.1, 'som_dimensions': (25, 25), 'som_grid_type': 'rectangular', 'som_topology': 'planar'}",0.9726326395572921,0.9726326395572921,0.0,37
27,507.4037575721741,0.0,0.16228461265563965,0.0,0.1,pca,0.5,exponential,0.001,6000,gaussian,-0.25,exponential,0.1,"(15, 15)",rectangular,planar,"{'gaussian_neighborhood_sigma': 0.1, 'initialization': 'pca', 'learning_rate_0': 0.5, 'learning_rate_decay': 'exponential', 'learning_rate_n': 0.001, 'n_epochs': 6000, 'neighborhood': 'gaussian', 'radius_0': -0.25, 'radius_cooling': 'exponential', 'radius_n': 0.1, 'som_dimensions': (15, 15), 'som_grid_type': 'rectangular', 'som_topology': 'planar'}",0.9700790914483062,0.9700790914483062,0.0,110
28,740.6968033313751,0.0,0.23329377174377441,0.0,0.1,pca,0.5,exponential,0.001,6000,gaussian,-0.25,exponential,0.1,"(20, 20)",rectangular,planar,"{'gaussian_neighborhood_sigma': 0.1, 'initialization': 'pca', 'learning_rate_0': 0.5, 'learning_rate_decay': 'exponential', 'learning_rate_n': 0.001, 'n_epochs': 6000, 'neighborhood': 'gaussian', 'radius_0': -0.25, 'radius_cooling': 'exponential', 'radius_n': 0.1, 'som_dimensions': (20, 20), 'som_grid_type': 'rectangular', 'som_topology': 'planar'}",0.863454511974419,0.863454511974419,0.0,236
29,950.5921230316162,0.0,0.3095276355743408,0.0,0.1,pca,0.5,exponential,0.001,6000,gaussian,-0.25,exponential,0.1,"(25, 25)",rectangular,planar,"{'gaussian_neighborhood_sigma': 0.1, 'initialization': 'pca', 'learning_rate_0': 0.5, 'learning_rate_decay': 'exponential', 'learning_rate_n': 0.001, 'n_epochs': 6000, 'neighborhood': 'gaussian', 'radius_0': -0.25, 'radius_cooling': 'exponential', 'radius_n': 0.1, 'som_dimensions': (25, 25), 'som_grid_type': 'rectangular', 'som_topology': 'planar'}",0.8621154509341324,0.8621154509341324,0.0,240
30,519.4578154087067,0.0,0.15675091743469238,0.0,0.1,pca,0.5,exponential,0.001,6000,gaussian,-0.5,exponential,0.1,"(15, 15)",rectangular,planar,"{'gaussian_neighborhood_sigma': 0.1, 'initialization': 'pca', 'learning_rate_0': 0.5, 'learning_rate_decay': 'exponential', 'learning_rate_n': 0.001, 'n_epochs': 6000, 'neighborhood': 'gaussian', 'radius_0': -0.5, 'radius_cooling': 'exponential', 'radius_n': 0.1, 'som_dimensions': (15, 15), 'som_grid_type': 'rectangular', 'som_topology': 'planar'}",0.966561827495446,0.966561827495446,0.0,163
31,742.3129041194916,0.0,0.21618151664733887,0.0,0.1,pca,0.5,exponential,0.001,6000,gaussian,-0.5,exponential,0.1,"(20, 20)",rectangular,planar,"{'gaussian_neighborhood_sigma': 0.1, 'initialization': 'pca', 'learning_rate_0': 0.5, 'learning_rate_decay': 'exponential', 'learning_rate_n': 0.001, 'n_epochs': 6000, 'neighborhood': 'gaussian', 'radius_0': -0.5, 'radius_cooling': 'exponential', 'radius_n': 0.1, 'som_dimensions': (20, 20), 'som_grid_type': 'rectangular', 'som_topology': 'planar'}",0.9704550200625455,0.9704550200625455,0.0,104
32,984.7710638046265,0.0,0.3058600425720215,0.0,0.1,pca,0.5,exponential,0.001,6000,gaussian,-0.5,exponential,0.1,"(25, 25)",rectangular,planar,"{'gaussian_neighborhood_sigma': 0.1, 'initialization': 'pca', 'learning_rate_0': 0.5, 'learning_rate_decay': 'exponential', 'learning_rate_n': 0.001, 'n_epochs': 6000, 'neighborhood': 'gaussian', 'radius_0': -0.5, 'radius_cooling': 'exponential', 'radius_n': 0.1, 'som_dimensions': (25, 25), 'som_grid_type': 'rectangular', 'som_topology': 'planar'}",0.9730936889839695,0.9730936889839695,0.0,25
33,522.8237075805664,0.0,0.15514564514160156,0.0,0.1,pca,0.5,exponential,0.001,6000,gaussian,-0.75,exponential,0.1,"(15, 15)",rectangular,planar,"{'gaussian_neighborhood_sigma': 0.1, 'initialization': 'pca', 'learning_rate_0': 0.5, 'learning_rate_decay': 'exponential', 'learning_rate_n': 0.001, 'n_epochs': 6000, 'neighborhood': 'gaussian', 'radius_0': -0.75, 'radius_cooling': 'exponential', 'radius_n': 0.1, 'som_dimensions': (15, 15), 'som_grid_type': 'rectangular', 'som_topology': 'planar'}",0.9699001232213413,0.9699001232213413,0.0,121
34,755.2764005661011,0.0,0.22058439254760742,0.0,0.1,pca,0.5,exponential,0.001,6000,gaussian,-0.75,exponential,0.1,"(20, 20)",rectangular,planar,"{'gaussian_neighborhood_sigma': 0.1, 'initialization': 'pca', 'learning_rate_0': 0.5, 'learning_rate_decay': 'exponential', 'learning_rate_n': 0.001, 'n_epochs': 6000, 'neighborhood': 'gaussian', 'radius_0': -0.75, 'radius_cooling': 'exponential', 'radius_n': 0.1, 'som_dimensions': (20, 20), 'som_grid_type': 'rectangular', 'som_topology': 'planar'}",0.9716046915824337,0.9716046915824337,0.0,66
35,1001.3585133552551,0.0,0.3217639923095703,0.0,0.1,pca,0.5,exponential,0.001,6000,gaussian,-0.75,exponential,0.1,"(25, 25)",rectangular,planar,"{'gaussian_neighborhood_sigma': 0.1, 'initialization': 'pca', 'learning_rate_0': 0.5, 'learning_rate_decay': 'exponential', 'learning_rate_n': 0.001, 'n_epochs': 6000, 'neighborhood': 'gaussian', 'radius_0': -0.75, 'radius_cooling': 'exponential', 'radius_n': 0.1, 'som_dimensions': (25, 25), 'som_grid_type': 'rectangular', 'som_topology': 'planar'}",0.9718951500134818,0.9718951500134818,0.0,55
36,491.14276218414307,0.0,0.17686891555786133,0.0,0.1,pca,0.5,exponential,0.05,6000,gaussian,-0.25,exponential,0.1,"(15, 15)",rectangular,planar,"{'gaussian_neighborhood_sigma': 0.1, 'initialization': 'pca', 'learning_rate_0': 0.5, 'learning_rate_decay': 'exponential', 'learning_rate_n': 0.05, 'n_epochs': 6000, 'neighborhood': 'gaussian', 'radius_0': -0.25, 'radius_cooling': 'exponential', 'radius_n': 0.1, 'som_dimensions': (15, 15), 'som_grid_type': 'rectangular', 'som_topology': 'planar'}",0.9649323485180963,0.9649323485180963,0.0,188
37,707.960363149643,0.0,0.22798728942871094,0.0,0.1,pca,0.5,exponential,0.05,6000,gaussian,-0.25,exponential,0.1,"(20, 20)",rectangular,planar,"{'gaussian_neighborhood_sigma': 0.1, 'initialization': 'pca', 'learning_rate_0': 0.5, 'learning_rate_decay': 'exponential', 'learning_rate_n': 0.05, 'n_epochs': 6000, 'neighborhood': 'gaussian', 'radius_0': -0.25, 'radius_cooling': 'exponential', 'radius_n': 0.1, 'som_dimensions': (20, 20), 'som_grid_type': 'rectangular', 'som_topology': 'planar'}",0.9689562988410116,0.9689562988410116,0.0,135
38,929.8034365177155,0.0,0.32651710510253906,0.0,0.1,pca,0.5,exponential,0.05,6000,gaussian,-0.25,exponential,0.1,"(25, 25)",rectangular,planar,"{'gaussian_neighborhood_sigma': 0.1, 'initialization': 'pca', 'learning_rate_0': 0.5, 'learning_rate_decay': 'exponential', 'learning_rate_n': 0.05, 'n_epochs': 6000, 'neighborhood': 'gaussian', 'radius_0': -0.25, 'radius_cooling': 'exponential', 'radius_n': 0.1, 'som_dimensions': (25, 25), 'som_grid_type': 'rectangular', 'som_topology': 'planar'}",0.9715344126920639,0.9715344126920639,0.0,68
39,496.64555764198303,0.0,0.1597459316253662,0.0,0.1,pca,0.5,exponential,0.05,6000,gaussian,-0.5,exponential,0.1,"(15, 15)",rectangular,planar,"{'gaussian_neighborhood_sigma': 0.1, 'initialization': 'pca', 'learning_rate_0': 0.5, 'learning_rate_decay': 'exponential', 'learning_rate_n': 0.05, 'n_epochs': 6000, 'neighborhood': 'gaussian', 'radius_0': -0.5, 'radius_cooling': 'exponential', 'radius_n': 0.1, 'som_dimensions': (15, 15), 'som_grid_type': 'rectangular', 'som_topology': 'planar'}",0.9663880660918447,0.9663880660918447,0.0,165
40,734.8650166988373,0.0,0.22651362419128418,0.0,0.1,pca,0.5,exponential,0.05,6000,gaussian,-0.5,exponential,0.1,"(20, 20)",rectangular,planar,"{'gaussian_neighborhood_sigma': 0.1, 'initialization': 'pca', 'learning_rate_0': 0.5, 'learning_rate_decay': 'exponential', 'learning_rate_n': 0.05, 'n_epochs': 6000, 'neighborhood': 'gaussian', 'radius_0': -0.5, 'radius_cooling': 'exponential', 'radius_n': 0.1, 'som_dimensions': (20, 20), 'som_grid_type': 'rectangular', 'som_topology': 'planar'}",0.9691679851840753,0.9691679851840753,0.0,130
41,957.7636933326721,0.0,0.3509211540222168,0.0,0.1,pca,0.5,exponential,0.05,6000,gaussian,-0.5,exponential,0.1,"(25, 25)",rectangular,planar,"{'gaussian_neighborhood_sigma': 0.1, 'initialization': 'pca', 'learning_rate_0': 0.5, 'learning_rate_decay': 'exponential', 'learning_rate_n': 0.05, 'n_epochs': 6000, 'neighborhood': 'gaussian', 'radius_0': -0.5, 'radius_cooling': 'exponential', 'radius_n': 0.1, 'som_dimensions': (25, 25), 'som_grid_type': 'rectangular', 'som_topology': 'planar'}",0.9732160492446476,0.9732160492446476,0.0,22
42,530.4103441238403,0.0,0.16815781593322754,0.0,0.1,pca,0.5,exponential,0.05,6000,gaussian,-0.75,exponential,0.1,"(15, 15)",rectangular,planar,"{'gaussian_neighborhood_sigma': 0.1, 'initialization': 'pca', 'learning_rate_0': 0.5, 'learning_rate_decay': 'exponential', 'learning_rate_n': 0.05, 'n_epochs': 6000, 'neighborhood': 'gaussian', 'radius_0': -0.75, 'radius_cooling': 'exponential', 'radius_n': 0.1, 'som_dimensions': (15, 15), 'som_grid_type': 'rectangular', 'som_topology': 'planar'}",0.9700352943455028,0.9700352943455028,0.0,111
43,745.026850938797,0.0,0.2509448528289795,0.0,0.1,pca,0.5,exponential,0.05,6000,gaussian,-0.75,exponential,0.1,"(20, 20)",rectangular,planar,"{'gaussian_neighborhood_sigma': 0.1, 'initialization': 'pca', 'learning_rate_0': 0.5, 'learning_rate_decay': 'exponential', 'learning_rate_n': 0.05, 'n_epochs': 6000, 'neighborhood': 'gaussian', 'radius_0': -0.75, 'radius_cooling': 'exponential', 'radius_n': 0.1, 'som_dimensions': (20, 20), 'som_grid_type': 'rectangular', 'som_topology': 'planar'}",0.9720518489858425,0.9720518489858425,0.0,50
44,991.8211762905121,0.0,0.31141185760498047,0.0,0.1,pca,0.5,exponential,0.05,6000,gaussian,-0.75,exponential,0.1,"(25, 25)",rectangular,planar,"{'gaussian_neighborhood_sigma': 0.1, 'initialization': 'pca', 'learning_rate_0': 0.5, 'learning_rate_decay': 'exponential', 'learning_rate_n': 0.05, 'n_epochs': 6000, 'neighborhood': 'gaussian', 'radius_0': -0.75, 'radius_cooling': 'exponential', 'radius_n': 0.1, 'som_dimensions': (25, 25), 'som_grid_type': 'rectangular', 'som_topology': 'planar'}",0.9719653100158874,0.9719653100158874,0.0,52
