,macro,micro,weighted,binary
0,0.9816481198641851,0.99908,0.99908,0.9639115250291036
1,0.9947866274256167,0.99423,0.99423,0.9965631735306111
2,0.9601256666787021,0.99800571026844,0.99800571026844,0.9212253829321663
3,0.9928558069151536,0.99399,0.99399,0.9987747771940719
4,0.9119120001067584,0.99157,0.99157,0.8246499885242139
5,0.9686627283219971,0.9945776497500636,0.9945776497500636,0.9406587166382737
6,0.954079994265644,0.99927,0.99927,0.9085714285714286
7,0.9909418767507003,0.99782,0.99782,0.9833333333333333
8,0.9901044085953314,0.99104,0.99104,0.9972924187725631
9,0.9243458566864116,0.98804,0.98804,0.8531362516581391
10,0.984887204878643,0.99791,0.99791,0.9716024340770791
11,0.9523857621361393,0.99523,0.99523,0.9060906895626509
12,0.8594709740919725,0.99881,0.99881,0.7192429022082019
13,0.9896991851553468,0.9945126353790614,0.9945126353790614,0.9822417725643532
14,0.8756852610182535,0.99421,0.99421,0.7536332179930796
15,0.989047054561496,0.9993,0.9993,0.9786381842456608
16,0.9894361419269122,0.99904,0.99904,0.9793637145313844
17,0.9276756983584649,0.99849,0.99849,0.8556338028169014
18,0.8628376625169276,0.97997,0.97997,0.7265358361774744
19,0.9876458989444112,0.9984511575913481,0.9984511575913481,0.9761793554413826
20,0.9155049601291938,0.99385,0.99385,0.8325017818959373
21,0.8608767220421394,0.99632,0.99632,0.721875
22,0.930951609568176,0.99892,0.99892,0.8623853211009175
23,0.9394202452397198,0.998,0.998,0.8798988621997471
24,0.9511299111354168,0.99786,0.99786,0.90315142198309
25,0.9082680505662912,0.87372,0.87372,0.8180595525604131
26,0.9266680863455381,0.99767,0.99767,0.8539232053422371
27,0.9627249215255743,0.99291,0.99291,0.9267654751525719
28,0.964643184525859,0.99727,0.99727,0.9301801801801802
29,0.9613138379103443,0.96076,0.96076,0.9526736209002913
30,0.9578659669955107,0.99624,0.99624,0.9173648134044173
31,0.9894762620278225,0.99538,0.99538,0.9806428269914973
32,0.9501875967222193,0.97363,0.97363,0.9227297592997812
33,0.9726754663342035,0.99932,0.99932,0.9458128078817734
34,0.8334589958384807,0.97951,0.97951,0.6684668989547038
35,0.9279536175311955,0.99812,0.99812,0.8571428571428571
36,0.9593265943846964,0.97844,0.97844,0.9214317420604495
37,0.9936219114139077,0.9949,0.9949,0.9918586901213927
38,0.9323271299844542,0.92355,0.92355,0.9411764705882353
39,0.9848066091813491,0.99794,0.99794,0.9704691593236485
mean,0.9477858902150291,0.9886964288247226,0.9886964288247226,0.9008947338221553
std,0.04288740059872351,0.023147802246275315,0.023147802246275315,0.08737461740517297
