,macro,micro,weighted,binary
0,0.9934206897787501,0.99954,0.99954,0.9871944121071012
1,0.9975110442518222,0.99737,0.99737,0.9979612046368032
2,0.9965359986219071,0.9995552303476377,0.9995552303476377,0.9934354485776805
3,0.998016701812084,0.99785,0.99785,0.9971467414108525
4,0.9972766716434068,0.9994,0.9994,0.9949506541198072
5,0.9949799042871624,0.9976912649326443,0.9976912649326443,0.9920499716070414
6,0.9813533080065945,0.99972,0.99972,0.9628571428571429
7,0.9888419117647058,0.99853,0.99853,0.978125
8,0.997109762681454,0.99738,0.99738,0.999185955970836
9,0.9850196218882001,0.99552,0.99552,0.9732802728823196
10,0.992857280698437,0.99878,0.99878,0.986815415821501
11,0.9896275508290582,0.9989,0.9989,0.9796082640193184
12,0.8941963690514072,0.99908,0.99908,0.7886435331230284
13,0.9836828499444271,0.9937617328519855,0.9937617328519855,0.9680677745193874
14,0.9802068260060293,0.99862,0.99862,0.9612456747404844
15,0.995939244487271,0.99983,0.99983,0.9919893190921228
16,0.9950046992442316,0.99967,0.99967,0.9901117798796216
17,0.9958617609829172,0.99987,0.99987,0.9917840375586855
18,0.979341699674954,0.99654,0.99654,0.9593287827076223
19,0.9930333105873392,0.999232312893103,0.999232312893103,0.9864549276039234
20,0.9922536751892457,0.99907,0.99907,0.985032074126871
21,0.9811588330632091,0.99934,0.99934,0.9625
22,0.9861782693645211,0.99976,0.99976,0.9724770642201835
23,0.9610934629455019,0.9987,0.9987,0.922882427307206
24,0.9851932130484163,0.99922,0.99922,0.9707916986933128
25,0.9991512559927374,0.99936,0.99936,0.9996963079726388
26,0.9767515587996283,0.99887,0.99887,0.9540901502504173
27,0.9973479167722024,0.99899,0.99899,0.9953917050691244
28,0.9160573719935108,0.99544,0.99544,0.8322072072072072
29,0.9883182569372866,0.98769,0.98769,0.9785170566676065
30,0.9953438490495367,0.99887,0.99887,0.9916222391469917
31,0.9981562246654814,0.99906,0.99906,0.9968039558584092
32,0.9679831394072904,0.97953,0.97953,0.9544584245076586
33,0.9592943409355283,0.99954,0.99954,0.9187192118226601
34,0.9980962102746425,0.99857,0.99857,0.9975609756097561
35,0.925098925385228,0.99897,0.99897,0.8505494505494505
36,0.9983903247221716,0.99882,0.99882,0.9975384367055405
37,0.9919989195520627,0.99679,0.99679,0.9853892563785709
38,0.9634615112009941,0.9491,0.9491,0.9779411764705882
39,0.9960998788274193,0.99929,0.99929,0.9926172898309121
mean,0.9826811086092195,0.9965455135256344,0.9965455135256344,0.9679255605407594
std,0.02329190108389493,0.00852260512431642,0.00852260512431642,0.046236825960942536
