,0,1
0,3.0,
1,10.0,6.0
2,1.0,2.0
3,2.0,20.0
4,3.0,2.0
5,3.0,1.0
6,2.0,1.0
7,2.0,11.0
8,8.0,4.0
9,16.0,8.0
10,3.0,2.0
11,2.0,4.0
12,,
13,,14.0
14,10.0,4.0
15,1.0,
16,,2.0
17,,
18,2.0,5.0
19,1.0,
20,3.0,5.0
21,2.0,5.0
22,1.0,
23,7.0,5.0
24,5.0,2.0
25,2.0,5.0
26,3.0,1.0
27,3.0,5.0
28,1.0,5.0
29,9.0,84.0
30,3.0,1.0
31,1.0,4.0
32,6.0,14.0
33,1.0,4.0
34,4.0,
35,2.0,
36,6.0,6.0
37,6.0,14.0
38,76.0,1.0
39,1.0,1.0
total,211.0,248.0
mean,5.861111111111111,7.75
std,12.478902831299546,14.657377312378205
