,-1,0,1
0,0.0,0.9996469674503989,0.9871944121071012
1,0.0,0.9970608838668413,0.9979612046368032
2,0.0,0.9996365486661336,0.9934354485776805
3,0.0,0.9988866622133156,0.9971467414108525
4,0.0,0.9996026891670065,0.9949506541198072
5,0.0,0.9979098369672834,0.9920499716070414
6,0.0,0.9998494731560461,0.9628571428571429
7,0.0,0.9995588235294117,0.978125
8,0.0,0.9950335693920721,0.999185955970836
9,0.0,0.9967589708940806,0.9732802728823196
10,0.0,0.9988991455753732,0.986815415821501
11,0.0,0.999646837638798,0.9796082640193184
12,,0.9997492049797859,0.7886435331230284
13,0.0,0.9992979253694668,0.9680677745193874
14,0.0,0.9991679772715742,0.9612456747404844
15,0.0,0.9998891698824193,0.9919893190921228
16,0.0,0.9998976186088416,0.9901117798796216
17,,0.9999394844071489,0.9917840375586855
18,0.0,0.9993546166422855,0.9593287827076223
19,0.0,0.999611693570755,0.9864549276039234
20,0.0,0.9994752762516205,0.985032074126871
21,0.0,0.9998176661264182,0.9625
22,0.0,0.9998794745088586,0.9724770642201835
23,0.0,0.9993044985837979,0.922882427307206
24,0.0,0.9995947274035198,0.9707916986933128
25,0.0,0.9986062040128358,0.9996963079726388
26,0.0,0.9994129673488391,0.9540901502504173
27,0.0,0.9993041284752803,0.9953917050691244
28,0.0,0.9999075367798143,0.8322072072072072
29,0.0,0.9981194572069666,0.9785170566676065
30,0.0,0.9990654589520817,0.9916222391469917
31,0.0,0.9995084934725535,0.9968039558584092
32,0.0,0.9815078543069221,0.9544584245076586
33,0.0,0.9998694700483964,0.9187192118226601
34,0.0,0.9986314449395289,0.9975609756097561
35,0.0,0.9996484002210055,0.8505494505494505
36,0.0,0.9992422127388026,0.9975384367055405
37,0.0,0.9986085827255545,0.9853892563785709
38,0.0,0.9489818459314001,0.9779411764705882
39,0.0,0.9995824678239267,0.9926172898309121
mean,0.0,0.9974366566776789,0.9679255605407594
std,0.0,0.008394610253612647,0.046236825960942536
