,macro,micro,weighted
0,0.8103127754729123,0.9827326865775635,0.9827326865775635
1,0.8005405685110887,0.9746379204085226,0.9746379204085226
2,0.6537083848962909,0.8988734157721792,0.8988734157721792
3,0.8793959829951183,0.9815822210133478,0.9815822210133478
4,0.7917433195205019,0.9582293958914259,0.9582293958914259
5,0.7089670807038275,0.9734140428912483,0.9734140428912483
6,0.8576601592756741,0.9891931462221513,0.9891931462221513
7,0.8395311323207489,0.9766402131652607,0.9766402131652607
8,0.75601990385871,0.9737375330153348,0.9737375330153348
9,0.8690922029588349,0.9602657277667884,0.9602657277667884
10,0.8153206698668157,0.9780924161818143,0.9780924161818143
11,0.8059705194578571,0.960322261631087,0.960322261631087
mean,0.7990218916531983,0.9673100817113937,0.9673100817113937
std,0.06607230537887535,0.02358829765178622,0.02358829765178622
