,0,1,2,3,4,5
0,0.9280607580694311,0.8215767634854771,0.7892787524366471,0.6153846153846154,0.8019441069258809,0.9906243220501931
1,0.9326797083352603,0.6517181534189518,0.7823550856726212,0.6847133757961783,0.8233151183970856,0.9861069542075503
2,0.5971749653847392,0.14244334639631964,0.5309246440429962,0.5045871559633027,0.7166248514459264,0.9421898647099289
3,0.8754433868374716,0.2690255546194889,0.8598520282336933,0.9836065573770492,0.6500501002004008,0.9902572241251909
4,0.8785253315717262,0.7602628892927382,0.8160217928668718,0.8281573498964804,0.68104081418529,0.9768376186834269
5,0.8924064679771718,0.736709392729565,0.8383858990574891,0.4,0.5848617928183932,0.985445844467614
6,0.9265027674089329,0.8698805838124724,0.7761603014214763,0.9393939393939394,0.7268341138072939,0.9943485457051926
7,0.9496864388970613,0.8166897369982203,0.8992036405005688,0.8661417322834646,0.6648949849978568,0.986902558648425
8,0.9089549048942082,0.6832331329325317,0.7289163792078031,0.5862068965517241,0.7421947042550389,0.9855927532673051
9,0.920405501797667,0.8070412999322952,0.8258840169731259,0.9393939393939394,0.7489584940595587,0.9760529394969181
10,0.9345620486464933,0.8183765770054748,0.8491100782224238,0.9136363636363637,0.4440725244072524,0.9879973833532302
11,0.8605486050350433,0.8478207135206394,0.8702569260309043,0.9148936170212766,0.5237713369229007,0.9771888399899974
mean,0.8837459070712672,0.6853981786786812,0.7971957953888852,0.7646762952248611,0.6757135785352397,0.981628737392081
std,0.09435355968460431,0.2347571143885172,0.09607114096236585,0.19753732814081976,0.11184163528273006,0.013701551187395333
