,macro,micro,weighted
0,0.824478219725374,0.9827326865775635,0.9829514167724718
1,0.8101480659712745,0.9746379204085226,0.9742794523475096
2,0.5723241379905356,0.8988734157721792,0.9022620235060389
3,0.7713724752322157,0.9815822210133478,0.9827066026919524
4,0.823474299416089,0.9582293958914259,0.9578884655388493
5,0.7396348995083722,0.9734140428912483,0.9730187025338082
6,0.8721867085915512,0.9891931462221513,0.9891507783538108
7,0.8639198487209329,0.9766402131652607,0.9760714941095738
8,0.7725164618514352,0.9737375330153348,0.9738072414930549
9,0.8696226986089174,0.9602657277667884,0.9605729597253657
10,0.8246258292118731,0.9780924161818143,0.9774330556336138
11,0.8324133397534602,0.960322261631087,0.959617717973181
mean,0.7980597487151692,0.9673100817113937,0.9674799925566026
std,0.082055525566927,0.02358829765178622,0.022734759783669158
