,macro,micro,weighted
0,0.7133931089510537,0.99661,0.99661
1,0.7048132128164561,0.93395,0.93395
2,0.6656420015410051,0.9887803268339574,0.9887803268339574
3,0.7402366546593904,0.93726,0.93726
4,0.622229508140895,0.97621,0.97621
5,0.6954939929253834,0.9791154791154791,0.9791154791154791
6,0.6883943134215171,0.99716,0.99716
7,0.7515262598131078,0.99265,0.99265
8,0.709639206239492,0.95766,0.95766
9,0.5959014570893055,0.93902,0.93902
10,0.7297457235912822,0.99349,0.99349
11,0.6325978301326782,0.97999,0.97999
12,0.6599544405801849,0.99518,0.99518
13,0.6693349224159137,0.9512779783393501,0.9512779783393501
14,0.5112981882361096,0.98042,0.98042
15,0.6926077372343025,0.9954,0.9954
16,0.7116749245651492,0.99259,0.99259
17,0.653234529231689,0.98991,0.98991
18,0.5727409723163361,0.95197,0.95197
19,0.6943223107201917,0.9841344664574607,0.9841344664574607
20,0.7139878514356086,0.98978,0.98978
21,0.5069992392383934,0.98399,0.98399
22,0.659279116036265,0.99469,0.99469
23,0.6888861084133644,0.99168,0.99168
24,0.6795443048704185,0.99363,0.99363
25,0.48791589697033505,0.48812,0.48812
26,0.654192913093893,0.98935,0.98935
27,0.7005661289499572,0.98917,0.98917
28,0.7325283387160312,0.99453,0.99453
29,0.7272650277869144,0.87336,0.87336
30,0.7335115130020544,0.99248,0.99248
31,0.5584270620020392,0.84923,0.84923
32,0.7141498682685586,0.95641,0.95641
33,0.6692960651865378,0.99695,0.99695
34,0.6464361600982467,0.97069,0.97069
35,0.5310087544297408,0.98502,0.98502
36,0.5464749640343693,0.82439,0.82439
37,0.703605534888289,0.95138,0.95138
38,0.6546187278919445,0.75593,0.75593
39,0.6974640717327929,0.99348,0.99348
mean,0.6605234735416798,0.9519259562686558,0.9519259562686558
std,0.06989896247757693,0.0914192324629517,0.0914192324629517
