,macro,micro,weighted
0,0.2371,0.9484,0.8994625600000001
1,0.41019159427458696,0.6549,0.4319435717262985
2,0.24036571543350693,0.9614628617340277,0.9244108344937861
3,0.3453376330640092,0.40362,0.16633973491588797
4,0.47665112012738353,0.9498,0.9084654678887127
5,0.482591329911501,0.9451516563585529,0.9107199947040341
6,0.4886048860488605,0.95442,0.9529975571755717
7,0.4128713712191763,0.93886,0.8963610275657501
8,0.1809248378734632,0.42628,0.18555543140679684
9,0.3551631418577678,0.81362,0.8306725503490273
10,0.49461742756305793,0.9859,0.9762136339698875
11,0.31015655006502846,0.89018,0.9021502388191844
12,0.2314275,0.92571,0.8569390041
13,0.45261377339801573,0.8154512635379061,0.6728483972625463
14,0.228265,0.91306,0.8336785636
15,0.24366993669936698,0.97467,0.950000855608556
16,0.48291232912329124,0.93165,0.9130617692176922
17,0.4919949199491995,0.96798,0.9604852906529066
18,0.4807084252584919,0.9241,0.8596369220915219
19,0.23093240313000848,0.9237296125200339,0.853276397046412
20,0.24132636061208243,0.44935,0.8983172172868658
21,0.46071778875041025,0.98644,0.9745986365471287
22,0.49150983019660394,0.96604,0.9628333046660933
23,0.4662031219176649,0.98631,0.9785236246740818
24,0.2467000983231905,0.36767,0.9358155042354352
25,0.2911035404008584,0.30482,0.09870174756373397
26,0.49337844362984407,0.97849,0.9669315933261893
27,0.4606935593891432,0.913,0.839812604837544
28,0.4904473119827649,0.96926,0.9435500114222175
29,0.2841414214059813,0.46565,0.21829706579438277
30,0.48859209965437833,0.97023,0.9448141408699638
31,0.4157396522859732,0.82266,0.6864965768148953
32,0.2898732962074739,0.63782,0.7600110898994409
33,0.3091448657946318,0.98655,0.9756722009880395
34,0.484441289995608,0.9413,0.8874644333335584
35,0.48242732427324275,0.92971,0.9301007335073351
36,0.37713016687349843,0.74896,0.5633785904825273
37,0.2120611984793774,0.49346,0.6674313730199407
38,0.4871622432448649,0.94865,0.9472068752375047
39,0.48755420838265207,0.95191,0.9122403922484252
mean,0.3809361929199241,0.826680634853763,0.7994354379837469
std,0.10958732841325465,0.2093254231484149,0.24405612877406974
