,macro,micro,weighted
0,0.711724476967832,0.99899,0.99899
1,0.6670690279668056,0.98731,0.98731
2,0.6664511478701867,0.99544,0.99544
3,0.6626146705468705,0.93208,0.93208
4,0.5616714644134455,0.98079,0.98079
5,0.6664813586854951,0.9934215831979631,0.9934215831979631
6,0.6226843414397579,0.99904,0.99904
7,0.6688006344804776,0.99384,0.99384
8,0.6676115004702975,0.97004,0.97004
9,0.5417114727640332,0.97102,0.97102
10,0.6672880180720523,0.99758,0.99758
11,0.6639023981412292,0.99464,0.99464
12,0.6576300840449187,0.99925,0.99925
13,0.6626394593991075,0.99011,0.99011
14,0.3357466653403318,0.9514,0.9514
15,0.6717678769449913,0.99845,0.99845
16,0.6727489029915678,0.99824,0.99824
17,0.6702843030915312,0.99904,0.99904
18,0.6708823479103944,0.99661,0.99661
19,0.677464232283992,0.9973813710483371,0.9973813710483371
20,0.6687642860388463,0.9973,0.9973
21,0.33338144032327893,0.6285766273938953,0.6285766273938953
22,0.6799578280192073,0.99869,0.99869
23,0.653673580912927,0.99726,0.99726
24,0.6729442108019222,0.99795,0.99795
25,0.536888254135118,0.69671,0.69671
26,0.6566288698274151,0.99447,0.99447
27,0.6643484937135744,0.99427,0.99427
28,0.6752910405559914,0.99851,0.99851
29,0.6530449221922506,0.91528,0.91528
30,0.6827570403086094,0.99795,0.99795
31,0.659965179723052,0.98097,0.98097
32,0.5783918656949494,0.96776,0.96776
33,0.7119619883040936,0.99816,0.99816
34,0.5612994751429468,0.97533,0.97533
35,0.46604093235903,0.9952,0.9952
36,0.5212440018038714,0.85654,0.85654
37,0.6631816276613075,0.98733,0.98733
38,0.35995519730567743,0.49479,0.49479
39,0.6235493830762452,0.99133,0.99133
mean,0.6202611000431407,0.9552262395410047,0.9552262395410047
std,0.0962872967059791,0.10677259263448795,0.10677259263448795
