,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_epochs,param_radius_cooling,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,731.6114599704742,14.53238777720614,2.0746123790740967,0.8104436888816522,6000,linear,"{'n_epochs': 6000, 'radius_cooling': 'linear'}",0.9605003799689746,0.9572789062615,0.9574188553969454,0.9583993805424734,0.001486729157747982,2
1,855.9158780574799,26.25851725001099,1.7462693055470784,0.6706297754013076,6000,exponential,"{'n_epochs': 6000, 'radius_cooling': 'exponential'}",0.9606783418687206,0.9565192128772435,0.958976698246554,0.9587247509975061,0.0017072778633765516,1
