,-1,1,7,9,10
0,0.0,0.926060606060606,0.9781446175308068,0.0,0.9993778996204133
1,0.0,0.9562291567413054,0.9268110530246453,0.029333333333333333,0.9922427596499137
2,0.0,0.9529262086513995,0.8380361173814899,0.0,0.9974781012639339
3,0.0,0.9960420943609092,0.9811320754716981,0.000181422351233672,0.9839313730451946
4,0.0,0.6825037707390649,0.9217424826522744,0.0,0.9957871659018367
5,0.0,0.9660354673880373,0.918348623853211,0.0,0.9914772053768284
6,0.0,0.7891566265060241,0.99215965787598,0.0,0.9966471432612818
7,0.0,0.9787187362878456,0.9908166612003936,0.02066115702479339,0.9950733035995268
8,0.0,0.9853545370829496,0.9088607594936708,0.0,0.9788848411722394
9,0.0,0.7734301780693533,0.9083120396813468,0.003964321110009911,0.9778301828856382
10,,0.9509594882729211,0.9814608529598982,0.0,0.996425514193832
11,0.0,0.8961764705882352,0.8904810644831116,0.0,0.9949219001092756
12,,0.6287625418060201,0.9773622047244095,0.05555555555555555,0.9983688196087328
13,0.0,0.8698910081743869,0.9390519187358917,0.0,0.9964131734357451
14,0.0,0.07272727272727272,0.9805490412470685,0.0,0.9963419709548113
15,,0.976056338028169,0.8513740886146943,0.0,0.9994254524561907
16,0.0,0.9735333039258932,0.9465631929046563,0.0,0.9990554291357177
17,0.0,0.9111644657863145,0.8107188430455126,0.0,0.9982540781222559
18,0.0,0.4903860267136357,0.9308776716689404,0.0045662100456621,0.9978186385219624
19,0.0,0.9761194029850746,0.9045996592844975,0.0,0.9941824862216779
20,0.0,0.8790504898266767,0.9621010638297872,0.006578947368421052,0.993290834987982
21,,0.05596107055961071,0.9966413981890925,0.0,0.9590909090909091
22,0.0,0.8333333333333334,0.9189736664415935,0.0,0.99957557814538
23,0.0,0.8918128654970761,0.9497735693701111,0.009345794392523364,0.9911035337879727
24,0.0,0.8973322554567502,0.9306174411203055,0.0,0.9974466683139774
25,0.0,0.4183968502968226,0.7077189939288812,0.0,0.9981816957370867
26,0.0,0.9149139579349904,0.7758034026465028,0.019736842105263157,0.998564847073016
27,0.0,0.9839290305991257,0.8846539618856569,0.0,0.9955433055114085
28,0.0,0.9397824397824398,0.9886193471099132,0.0,0.9966807451301637
29,0.0,0.9914817254616904,0.9916666666666667,0.00021781746896101068,0.9560774975646715
30,0.0,0.9439672801635992,0.9813002616025579,0.0055248618784530384,0.9981046029430347
31,0.0,0.939896241933443,0.7737872163231314,0.005148005148005148,0.995529943150845
32,0.0,0.9733798130248772,0.9430588666788924,0.0,0.9705925509280771
33,0.0,0.9222797927461139,0.8463180362860192,0.0,0.9995641464873247
34,0.0,0.7426836002208724,0.9823670852257548,0.003257328990228013,0.997072373145376
35,0.0,0.3884514435695538,0.8803041825095057,0.0,0.9984188447886415
36,,0.5713678844519966,0.9168039538714992,0.0,0.9971488412945071
37,0.0,0.915673420738975,0.8916299559471366,0.08108108108108109,0.9957129077203387
38,0.0,0.9361111111111111,0.9680693592725735,0.0,0.6284958308297228
39,0.0,0.9551122194513716,0.8891352549889135,0.0,0.9976706759274945
mean,0.0,0.8211787631763962,0.9189186577432176,0.006128816946338095,0.9835950942773733
std,0.0,0.23654084945554563,0.0679823687651722,0.016068639236842548,0.05849625003000997
