,macro,micro,weighted
0,0.7214554171241649,0.99721,0.99721
1,0.6415037814113284,0.86139,0.86139
2,0.6785933252131686,0.9898994246689335,0.9898994246689335
3,0.7425696839560153,0.93659,0.93659
4,0.6232171618121671,0.97651,0.97651
5,0.6934135082062854,0.9787659916970262,0.9787659916970262
6,0.7375088259650929,0.99744,0.99744
7,0.7468066791136989,0.99316,0.99316
8,0.706902218545431,0.93808,0.93808
9,0.5861949271038753,0.9373,0.9373
10,0.7086230025993284,0.99388,0.99388
11,0.6653409998279075,0.98417,0.98417
12,0.6617413372376288,0.99551,0.99551
13,0.7034678764182638,0.9728519855595668,0.9728519855595668
14,0.5139091311345793,0.98152,0.98152
15,0.7028495609696164,0.99619,0.99619
16,0.7234010151430572,0.99434,0.99434
17,0.6760778753602043,0.9928,0.9928
18,0.5709812693153012,0.94845,0.94845
19,0.7102387641442943,0.9875823243410685,0.9875823243410685
20,0.7128861255526371,0.98889,0.98889
21,0.5676996978884631,0.98298,0.98298
22,0.6865008841537588,0.99576,0.99576
23,0.6875879966548799,0.99122,0.99122
24,0.6942252001578818,0.99418,0.99418
25,0.42884494698136544,0.31537,0.31537
26,0.6418520421551198,0.98968,0.98968
27,0.7008193255590384,0.98908,0.98908
28,0.7309615777159353,0.99403,0.99403
29,0.7326391507532327,0.88237,0.88237
30,0.7312181156075964,0.99343,0.99343
31,0.6543047979021241,0.91979,0.91979
32,0.7170424993592927,0.95613,0.95613
33,0.6818722605355458,0.99744,0.99744
34,0.6336260703818934,0.96822,0.96822
35,0.558154626392386,0.98601,0.98601
36,0.595147145385128,0.86163,0.86163
37,0.7067242978329219,0.97097,0.97097
38,0.6623421118601808,0.81348,0.81348
39,0.7106187563424391,0.99374,0.99374
mean,0.6687465997443305,0.9509509931566651,0.9509509931566651
std,0.0684301629995784,0.11186292910324604,0.11186292910324604
