,macro,micro,weighted
0,0.7325218518855829,0.99721,0.9970536652524631
1,0.6993489783345304,0.86139,0.8774319590853175
2,0.6959097600007951,0.9898994246689335,0.9886989983317762
3,0.7853985076040816,0.93659,0.909475417295325
4,0.6405644569925326,0.97651,0.9758516039276734
5,0.7052337804527757,0.9787659916970262,0.9776359698809807
6,0.7770501350187315,0.99744,0.9976121819624689
7,0.750894820100708,0.99316,0.99176032368184
8,0.5782695336469195,0.93808,0.9454898239820194
9,0.7581319879835529,0.9373,0.9358582645398784
10,0.7269489719850628,0.99388,0.993646308871255
11,0.7113982319960059,0.98417,0.981191531353855
12,0.689569756499735,0.99551,0.9956438908490064
13,0.7248790332362977,0.9728519855595668,0.965634800139661
14,0.6519113138662115,0.98152,0.976983364978476
15,0.7297248489196348,0.99619,0.9958416552134475
16,0.7389023039801762,0.99434,0.9941629380330212
17,0.7296295307781299,0.9928,0.9932427322777285
18,0.7218384005901272,0.94845,0.9500996500254696
19,0.747261510976209,0.9875823243410685,0.987078426977481
20,0.709214991089207,0.98889,0.9901730707572798
21,0.7270418820951816,0.98298,0.9865037991766933
22,0.7418154657937339,0.99576,0.9956961987552598
23,0.7122279581006805,0.99122,0.9916235397437874
24,0.7242747672239257,0.99418,0.9948764100424802
25,0.4257196851799997,0.31537,0.825066579680225
26,0.7113295656654821,0.98968,0.9881963280736056
27,0.7370443679499187,0.98908,0.9878531685830038
28,0.7335861259570782,0.99403,0.9944611950198308
29,0.6346028002171249,0.88237,0.8161892206445596
30,0.7452030499043599,0.99343,0.9920460368446725
31,0.7714423966367044,0.91979,0.9187162878750443
32,0.6984008023558835,0.95613,0.9568742565099605
33,0.7266408218170919,0.99744,0.9975428751512165
34,0.706890479646637,0.96822,0.9700717438216165
35,0.6654364786032136,0.98601,0.9854478792113189
36,0.526653324731609,0.86163,0.911315814900829
37,0.7398339925598323,0.97097,0.9850116095121477
38,0.5000378360352788,0.81348,0.9902087576064356
39,0.7219478062382136,0.99374,0.9923605081442536
mean,0.6988683078162239,0.9509509931566651,0.967515719667834
std,0.07427008552991549,0.11186292910324604,0.04450637447974172
