,macro,micro,weighted
0,0.6239351008101894,0.47457554080841163,0.47457554080841163
1,0.7567215909586071,0.950898690438166,0.950898690438166
2,0.6214914296502224,0.8480385810460901,0.8480385810460901
3,0.7554453714197225,0.925000797524484,0.925000797524484
4,0.7819552349041932,0.952240938693633,0.952240938693633
5,0.7477852667692894,0.9368794537702376,0.9368794537702376
6,0.8466605491059076,0.899388349197004,0.899388349197004
7,0.6565592595607124,0.9223668639053254,0.9223668639053254
8,0.5987137527544906,0.8837543971858011,0.8837543971858011
9,0.88210032199044,0.9186700155483793,0.9186700155483793
10,0.9108256148016661,0.9230480480480481,0.9230480480480481
11,0.6729484017006199,0.8695011337868481,0.8695011337868481
12,0.7052933057076857,0.9504219062941196,0.9504219062941196
13,0.48792488827527436,0.8616516516516517,0.8616516516516517
14,0.7654304385671865,0.9769791441148877,0.9769791441148877
15,0.7827099792134444,0.9527039526422889,0.9527039526422889
16,0.8594138342381907,0.96744,0.96744
17,0.7717368576292916,0.9133204098587648,0.9133204098587648
18,0.7125897348604102,0.950271657108361,0.950271657108361
19,0.9150813932260993,0.9563284056776017,0.9563284056776017
20,0.8170395824504069,0.8694196428571429,0.8694196428571429
21,0.8908647629191053,0.912793957584353,0.912793957584353
22,0.7553813456575936,0.8178606158833063,0.8178606158833063
23,0.9389645694463731,0.9805368027302127,0.9805368027302127
24,0.7023650241833335,0.9493228911731114,0.9493228911731114
25,0.6591645457429292,0.99382,0.99382
26,0.700256709995263,0.9214538782740731,0.9214538782740731
27,0.702087794756147,0.9336083537450045,0.9336083537450045
28,0.9153136017431306,0.9433105320003323,0.9433105320003323
29,0.6803866376485441,0.9617489390216662,0.9617489390216662
30,0.6998853819693751,0.9472406181015453,0.9472406181015453
31,0.5401448657974945,0.8123955294811708,0.8123955294811708
32,0.7244642223767052,0.9554222726535906,0.9554222726535906
33,0.704963156977549,0.9565682251632665,0.9565682251632665
34,0.7300942135737126,0.9714562167392357,0.9714562167392357
35,0.891195199418397,0.9759941183991817,0.9759941183991817
36,0.6711930409567525,0.8823224468636599,0.8823224468636599
37,0.6067101771128109,0.8797862307450487,0.8797862307450487
38,0.710886082012703,0.8880075727901815,0.8880075727901815
39,0.7193140752541862,0.8966617332675547,0.8966617332675547
40,0.7220947896227137,0.8913043478260869,0.8913043478260869
41,0.9396263772929123,0.9727073532254946,0.9727073532254946
42,0.888826864721869,0.9498112588215986,0.9498112588215986
43,0.6274938695773674,0.6495737791581312,0.6495737791581312
44,0.7380805153591306,0.9646300791796175,0.9646300791796175
45,0.7276703126908803,0.9334383742242516,0.9334383742242516
46,0.717869301294469,0.928485073932856,0.928485073932856
47,0.727664368952564,0.9263069085245157,0.9263069085245157
48,0.8079266359422885,0.9554331928073647,0.9554331928073647
49,0.8182539522999412,0.9484286083807553,0.9484286083807553
mean,0.7466300860778057,0.9120665898170881,0.9120665898170881
std,0.10338742217958259,0.084874578763079,0.084874578763079
