,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate_0,param_n_epochs,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,905.4083466529846,66.40443099707826,2.021236022313436,0.9405278999074392,0.01,6000,"{'learning_rate_0': 0.01, 'n_epochs': 6000}",0.9599705174707931,0.9595863947147747,0.9590894052920735,0.9595487724925471,0.00036069492333178847,2
1,886.4118405183157,16.369445999489415,0.45511380831400555,0.34143796221368394,0.1,6000,"{'learning_rate_0': 0.1, 'n_epochs': 6000}",0.9605003799689746,0.9572789062615,0.9574054967866785,0.9583949276723844,0.0014896763228252157,7
2,890.5351355870565,27.131634095466502,0.19754242897033691,0.07417302295387192,0.2,6000,"{'learning_rate_0': 0.2, 'n_epochs': 6000}",0.9600896648511599,0.959784869677051,0.9590546160345887,0.9596430501876,0.00043429336387781144,1
3,895.3139236768087,12.808318190394592,1.7573282718658447,0.9995688478154645,0.3,6000,"{'learning_rate_0': 0.3, 'n_epochs': 6000}",0.9530340972691385,0.9598015142556884,0.957375651319851,0.9567370876148926,0.0027994411193937464,10
4,853.7269250551859,20.062796812498256,1.2403982480367024,0.5781144616018302,0.4,6000,"{'learning_rate_0': 0.4, 'n_epochs': 6000}",0.9602042001858957,0.9563802713295615,0.9590502300191953,0.9585449005115508,0.001601483980156844,5
5,866.4799412886301,29.451051323918755,0.5024922688802084,0.14821745229259037,0.5,6000,"{'learning_rate_0': 0.5, 'n_epochs': 6000}",0.9602128348434619,0.9597528412627734,0.9574381187142524,0.9591345982734959,0.0012142022606816962,3
6,869.4153979619344,7.404567447245175,0.5767300128936768,0.346152359949064,0.6,6000,"{'learning_rate_0': 0.6, 'n_epochs': 6000}",0.9601255520713206,0.952186020610102,0.9590115060046696,0.957107692895364,0.003509740562329571,8
7,946.6788533528646,11.271184347703167,0.9150693416595459,0.9419304724222228,0.7,6000,"{'learning_rate_0': 0.7, 'n_epochs': 6000}",0.9529312844101863,0.9590728508851699,0.9573713339099709,0.956458489735109,0.0025890375376891425,11
8,970.4766417344412,58.7587604376746,2.864618460337321,0.7210114548828598,0.8,6000,"{'learning_rate_0': 0.8, 'n_epochs': 6000}",0.9602515092240961,0.9526814505926542,0.9574290815824209,0.9567873471330571,0.0031235998728488686,9
9,1168.0522855917613,11.285724861493158,1.1684229373931885,0.5423941652218225,0.9,6000,"{'learning_rate_0': 0.9, 'n_epochs': 6000}",0.9601228885175921,0.9564649220233836,0.9589904191667366,0.9585260765692375,0.0015290280690855266,6
10,916.5703283150991,64.04787319512947,0.37403186162312824,0.2451815489513239,1.0,6000,"{'learning_rate_0': 1.0, 'n_epochs': 6000}",0.9601982860750549,0.9565105839092367,0.9590245133462548,0.9585777944435154,0.0015382793741696087,4
11,469.4199546972911,2.9377025440525886,0.1463331381479899,0.00831954858239474,2.0,6000,"{'learning_rate_0': 2.0, 'n_epochs': 6000}",0.9530730438773795,0.9564103466821066,0.9572396167096406,0.9555743357563755,0.0018007901955512861,12
