,macro,micro,weighted
0,0.6854513691442895,0.9865505129371647,0.9865505129371647
1,0.6247952957995025,0.9769765803838704,0.9769765803838704
2,0.4991860434066706,0.9372578783897025,0.9372578783897025
3,0.8231578682599143,0.9879681443822674,0.9879681443822674
4,0.8229639114355081,0.9732853696407022,0.9732853696407022
5,0.7644212823058264,0.9838376659580074,0.9838376659580074
6,0.8800172979489703,0.9932659387948659,0.9932659387948659
7,0.8587425061048514,0.9836427047904537,0.9836427047904537
8,0.8041300249638218,0.98164150273978,0.98164150273978
9,0.9234589388034534,0.9789867889146633,0.9789867889146633
10,0.8122577696762608,0.9857861794908032,0.9857861794908032
11,0.837040194861636,0.9796431603398607,0.9796431603398607
mean,0.7779685418925588,0.9790702022301785,0.9790702022301785
std,0.11963839866930555,0.014201321931444728,0.014201321931444728
