,macro,micro,weighted
0,0.894935682450582,0.9865505129371647,0.9861840687893018
1,0.9168340367525141,0.9769765803838704,0.9759319756893658
2,0.5399370848179008,0.9372578783897025,0.9411379129121794
3,0.7942069588666448,0.9879681443822674,0.9880224611991503
4,0.8772049185385106,0.9732853696407022,0.9735067937754882
5,0.768057574079442,0.9838376659580074,0.9844668485107732
6,0.9154794361379427,0.9932659387948659,0.9932648570749298
7,0.9233540283702307,0.9836427047904537,0.9833182616275005
8,0.8012499643113421,0.98164150273978,0.9826205792592537
9,0.906263808514982,0.9789867889146633,0.9799084100885469
10,0.9029845310123262,0.9857861794908032,0.9849299942912264
11,0.8391883304498081,0.9796431603398607,0.9793622034823206
mean,0.839974696191852,0.9790702022301785,0.9793878638916697
std,0.10876215580361549,0.014201321931444728,0.013161879895879003
