,macro,micro,weighted,binary
0,0.982849881824909,0.99941,0.9994096630492568,0.9660023446658851
1,0.993008029403498,0.99392,0.9939231591212052,0.990187385470237
2,0.8794630165421348,0.9964,0.9971945397080607,0.7590782122905028
3,0.9916740766256515,0.9919,0.9918987102799496,0.9927859042553191
4,0.9828094903263473,0.9964,0.9963790855480212,0.9678705960558387
5,0.900219940815394,0.9929492275256627,0.9938851871058685,0.8016272762495157
6,0.9506623628246462,0.99936,0.9993698133236287,0.901595744680851
7,0.9885852334465742,0.99847,0.9984810979217221,0.9777049180327869
8,0.9947599718937108,0.99472,0.99472052491601,0.9945297455735247
9,0.9358431626374231,0.98774,0.9878846471674562,0.8775176918889493
10,0.9354105791350683,0.99715,0.997245286687208,0.8718861209964412
11,0.9688913610307165,0.99693,0.9970503086747898,0.9383561643835616
12,0.8761824006610468,0.99889,0.9991101987325826,0.7524752475247525
13,0.9905456142746336,0.99375,0.9937327716190767,0.985889295106151
14,0.8231235466990339,0.95171,0.9393387911092438,0.6944444444444444
15,0.9650158477226944,0.99928,0.9993064577295484,0.9302030456852792
16,0.9797407734490253,0.99833,0.9983572609855693,0.9599864360800271
17,0.9912934638988704,0.99966,0.99966,0.9827586206896551
18,0.9948671053074694,0.9986,0.9986010650452057,0.9904294169500063
19,0.9852349337640861,0.9985325557565561,0.9985433363010783,0.971031746031746
20,0.9784352843383508,0.9983,0.9983329018712251,0.95734434124527
21,0.9235874935270325,0.896238002092526,0.9078825879182126,0.9846812716191731
22,0.8837143974284467,0.99839,0.9986242874799685,0.7677304964539007
23,0.9630022919432404,0.99801,0.9979383152519314,0.9275147928994083
24,0.9686474038034347,0.99817,0.998173044885022,0.938198553583169
25,0.9933391061418142,0.99422,0.99422,0.9957614068022821
26,0.9491004421727243,0.99697,0.9969591526041632,0.8997940974605353
27,0.9823100752485034,0.99675,0.9968420204900719,0.9649477186311787
28,0.99181963317133,0.99928,0.9992822070691969,0.9839372431826672
29,0.9810470565006706,0.98065,0.9807140477576499,0.9760974616281869
30,0.9808898233715122,0.99826,0.9982747364114858,0.9624693090143809
31,0.9900113901155536,0.99518,0.9952032204148911,0.9820591932350589
32,0.9013180444068303,0.98021,0.9833158151062769,0.8046840958605664
33,0.7484310856776755,0.99747,0.9986721631662264,0.49693251533742333
34,0.98943182347273,0.99704,0.9970243256843311,0.9809131736526946
35,0.7287505247790765,0.99366,0.993231742351015,0.46108949416342415
36,0.9905296142082651,0.99232,0.9923162706770524,0.9866449028045704
37,0.9876678848887734,0.99364,0.9936313411407839,0.9793420587194906
38,0.8684224366719763,0.83623,0.8765172125127827,0.9945485794081315
39,0.9296169741679152,0.99374,0.9945244309252675,0.8595784986976084
mean,0.9460063394579696,0.9879707446343685,0.9891442932185758,0.9052657390363649
std,0.06491146721271708,0.030216572167578313,0.024822251791983368,0.1270975572783628
