,macro,micro,weighted,binary
0,0.9724090349531804,0.99902,0.9990427610893605,0.9453125
1,0.9896623579066847,0.99069,0.9907198230998567,0.9864030027310833
2,0.9136971843165552,0.9955,0.9958680194053837,0.8296744890234671
3,0.9861347514688603,0.98675,0.9867248526472674,0.9890554660719448
4,0.9141019155248296,0.98635,0.9856591170079411,0.835323923271806
5,0.9296705269591341,0.9921888501019597,0.9926655468728717,0.8633615477629988
6,0.9629792581833116,0.99946,0.99946,0.9262295081967213
7,0.9867106396833589,0.99766,0.9976819542092942,0.9746478873239437
8,0.991173635016011,0.99145,0.9914412381601573,0.9927354602999278
9,0.9462424194301147,0.98844,0.9887391047269453,0.8986142781968076
10,0.9656373043354294,0.99812,0.998158086800915,0.9322278298485941
11,0.9673323077394224,0.99481,0.9949613006290448,0.9373717871364788
12,0.9418846672021215,0.99918,0.9992250090234684,0.884180790960452
13,0.9907394181428697,0.99502,0.9950489619882079,0.9844433337498438
14,0.5895447852776756,0.95627,0.9399401498178617,0.2015702026656929
15,0.9491258441549442,0.99833,0.9984075498922769,0.8990936555891239
16,0.9868628720202117,0.9985,0.9985150845705766,0.9744984699081944
17,0.9790029086529569,0.99915,0.9991650144216051,0.9584352078239609
18,0.9927450515891991,0.99786,0.9978707213743695,0.986653361606586
19,0.9819990362242513,0.9977355817277891,0.9977694352081714,0.9651683206849582
20,0.9823087805000472,0.998,0.9980273244281892,0.9656475437993817
21,0.38736388571583097,0.6273938952827185,0.4859401636273485,0.0038915237747780616
22,0.9189715038248029,0.99824,0.9983730384838949,0.8388278388278388
23,0.9295762363977254,0.99801,0.9979190576601855,0.8601546029515109
24,0.9651068459684686,0.99781,0.9978630352458187,0.9313264346190028
25,0.7614554135780512,0.76571,0.7730407591280766,0.7933130430947025
26,0.9498133041708129,0.99696,0.9970281001342916,0.9011703511053316
27,0.9835398909811717,0.99494,0.9950052045359755,0.9698414590535225
28,0.9880611748131449,0.99874,0.9987510654380426,0.9767699115044248
29,0.9533499791217468,0.95392,0.953696921447501,0.9585066724296288
30,0.9814353378012743,0.99791,0.9979406048202794,0.9639468690702088
31,0.9914825138355698,0.9951,0.9951065499979653,0.9859316681022108
32,0.9378395673838955,0.9806,0.9815867792142178,0.8862837045720985
33,0.8504029089862966,0.99791,0.9982085823149655,0.7018544935805991
34,0.9577304003510181,0.9916,0.9914539483716008,0.9198931909212283
35,0.940270041273896,0.99843,0.9985095686373523,0.8813303099017384
36,0.8948225999038325,0.92426,0.920413952263256,0.8391795481569561
37,0.9844331234013287,0.99227,0.9923443339668641,0.9733879574482734
38,0.9358854220588486,0.93589,0.9359201927408721,0.9364271902424512
39,0.9545468569815219,0.993,0.9932909759675232,0.912739965095986
mean,0.9296512926457602,0.9749794581778115,0.9711870972342448,0.8791356325276117
std,0.11379695317382184,0.06869221640719658,0.08773013060890851,0.19249789482423
