,macro,micro,weighted
0,0.9347572791412126,0.9996,0.9995780302384334
1,0.9704914362094815,0.99575,0.9956977096814146
2,0.9333694286529454,0.9986,0.9986285382254431
3,0.9782659024347858,0.97015,0.9709337523792262
4,0.9640500481184819,0.99582,0.9956907254699507
5,0.9573504462939292,0.9964400511526631,0.9963887221161452
6,0.9897425363529905,0.99924,0.9992259550733606
7,0.9076436892450811,0.99771,0.9977494469223349
8,0.830901114717436,0.99221,0.9934110629780912
9,0.9248795148222234,0.99351,0.9933408082080956
10,0.9726861652191615,0.99823,0.9981840428560798
11,0.8904458318119498,0.9962,0.9961586656305722
12,0.7807591904069745,0.99898,0.999186153281834
13,0.9583013693253384,0.95087,0.9520772843542075
14,0.6792176509893748,0.95152,0.9370717061701637
15,0.893569277205282,0.99957,0.9995506229975625
16,0.9529641187469835,0.99912,0.999098018946789
17,0.9688186768257273,0.99895,0.9989317392933753
18,0.9332284118248578,0.99845,0.9984497518646881
19,0.9377344007805016,0.9982668977469671,0.9981679876401043
20,0.9186842635447792,0.9987,0.99869330274884
21,0.8337886029913206,0.8085338670791066,0.8354143468662718
22,0.9013916390462953,0.99941,0.9994401830172137
23,0.888375484554794,0.99872,0.9987785029180224
24,0.9401722920187344,0.99909,0.9990641724268771
25,0.9698106102041404,0.96328,0.9638514569471801
26,0.9467868365987698,0.99771,0.9976075548179211
27,0.9583658114080548,0.9969,0.9968885348796034
28,0.8472881691193154,0.99859,0.998683774930863
29,0.9432793924688415,0.91511,0.9234755510288252
30,0.9589913942670094,0.99817,0.9981218334077865
31,0.9819330885952856,0.99476,0.9947235588818375
32,0.9343372207496613,0.96119,0.960511950196778
33,0.8217659250508271,0.99962,0.9996325826626523
34,0.983107711451507,0.99566,0.995626900860227
35,0.9775292900285084,0.99951,0.9995044543964654
36,0.9615648065397103,0.98952,0.9892781980800532
37,0.9765909437038595,0.9864,0.9862389193351894
38,0.8660350585969327,0.72409,0.8201816600194346
39,0.9499351181718397,0.99554,0.995603938178877
mean,0.9229727537058727,0.9787422703994684,0.9817210525232195
std,0.06412517373195153,0.05334864344131735,0.04001601528802088
