,macro,micro,weighted
0,0.6491172248903759,0.99903,0.9986489734082713
1,0.6562872213529777,0.98812,0.9820821953788106
2,0.5576145368824416,0.99516,0.9952902664630544
3,0.6283973075598042,0.9331,0.8789789182716657
4,0.6401222278126001,0.9943,0.9912874674889911
5,0.5784857553627801,0.990921554395788,0.9902784839272818
6,0.6381880440669426,0.99925,0.9992444373670829
7,0.6629134087946164,0.99507,0.9921964083274255
8,0.6599560268968228,0.98899,0.9830030140249199
9,0.7131789129147696,0.98339,0.9836682522945648
10,0.648573377711272,0.99703,0.9971607061567872
11,0.6377369471161002,0.99586,0.9946644364484459
12,0.589573580861954,0.99899,0.9990541034155477
13,0.6489490265115198,0.98815,0.9827203825570163
14,0.5153510523855843,0.95158,0.9208375129005791
15,0.6509328060485698,0.99914,0.9991512219559254
16,0.6565815456181476,0.99808,0.998022223449668
17,0.6560725999263372,0.99946,0.9992856880733946
18,0.6569879546827723,0.9971,0.9954215387134902
19,0.6462430818992461,0.9970271603688852,0.9956995162526728
20,0.642617063132836,0.99675,0.9960535121271367
21,0.8846085612600314,0.8809989537369786,0.8840369936124025
22,0.6212019663606224,0.99866,0.9987573831505614
23,0.6411655175884454,0.99787,0.9963578644255446
24,0.6403030338650336,0.99727,0.9964656714821388
25,0.8571176760391914,0.93459,0.9204399228831163
26,0.6144249182184752,0.99578,0.9941931020213236
27,0.6458883472948831,0.99437,0.9922257927286391
28,0.6566750305286934,0.99878,0.9983374706548438
29,0.7294168718177568,0.92287,0.8906993093052576
30,0.660016640481581,0.99769,0.9973199536045743
31,0.654223385244672,0.98669,0.9832209455616189
32,0.5760348451603252,0.97249,0.9714128239245362
33,0.5281689401998862,0.9981,0.9988328669809956
34,0.716590734179853,0.99547,0.9936801133664476
35,0.6417009688881484,0.99355,0.9955985096845726
36,0.6562462459260113,0.97755,0.963567576747062
37,0.6470610695998352,0.98828,0.9827356248744273
38,0.6237428875375028,0.81341,0.8299810190770123
39,0.5926290661534351,0.99025,0.9886769605611413
mean,0.6480274102193213,0.980529191712541,0.9762322290912235
std,0.06720937713528444,0.03706153626656407,0.04035738575583464
