,macro,micro,weighted,binary
0,0.9957906918526842,0.99971,0.99971,0.9918032786885246
1,0.9961042498184305,0.99728,0.99728,0.9924803126295222
2,0.9872301014897418,0.99959,0.99959,0.9745916515426497
3,0.9721613293659905,0.96679,0.96679,0.9455758543808859
4,0.9797433517537044,0.99801,0.99801,0.9596334278856644
5,0.9772553343828942,0.9985714121130428,0.9985714121130428,0.954817888427847
6,0.973958403604186,0.99964,0.99964,0.9480874316939891
7,0.9959798711942237,0.99936,0.99936,0.992263483642794
8,0.9980097974360047,0.99795,0.99795,0.9976607987433196
9,0.9694665595142535,0.9939,0.9939,0.9420827919064414
10,0.9704689284780819,0.99881,0.99881,0.9413533834586466
11,0.9853195950020542,0.9988,0.9988,0.9707016191210486
12,0.9980064186313873,0.99918,0.99918,0.9968253968253968
13,0.9628909742088325,0.98782,0.98782,0.9264705882352942
14,0.5056711964096606,0.95192,0.95192,0.011563080735081561
15,0.9945004198152813,0.99959,0.99959,0.9893333333333333
16,0.9919315165659894,0.99938,0.99938,0.9840277777777777
17,0.97360053289737,0.99942,0.99942,0.947261663286004
18,0.9980952417389192,0.99957,0.99957,0.9963425400428806
19,0.9961765530230484,0.9993674809295501,0.9993674809295501,0.9927710843373494
20,0.9952297873399083,0.9994,0.9994,0.9908094733121244
21,0.8577604602805458,0.8923713778829095,0.8923713778829095,0.7231202547146706
22,0.9953287175345391,0.99926,0.99926,0.9913606911447084
23,0.9611682386039138,0.99896,0.99896,0.9227799227799228
24,0.991571846608838,0.99939,0.99939,0.9835092348284961
25,0.995129558790029,0.99529,0.99529,0.995570743440447
26,0.9647812448045205,0.9987,0.9987,0.9298365122615804
27,0.9973253849636196,0.99827,0.99827,0.9961967856704699
28,0.9939711914694627,0.99964,0.99964,0.9879834772812617
29,0.897506144276673,0.89072,0.89072,0.7966419308897384
30,0.9935995405739726,0.99931,0.99931,0.9875489149768766
31,0.9954701427567678,0.99808,0.99808,0.9914726895598064
32,0.7624113762887961,0.96194,0.96194,0.5272679255248911
33,0.9957443609022556,0.99947,0.99947,0.992
34,0.9837999502865387,0.99789,0.99789,0.9679911699779249
35,0.9655168874833684,0.99632,0.99632,0.9343434343434344
36,0.9917070937402666,0.99382,0.99382,0.9871130202932898
37,0.9924718075825152,0.99748,0.99748,0.9854796644815677
38,0.8186922625025679,0.80713,0.80713,0.638538593095153
39,0.9713988098772761,0.99777,0.99777,0.9429429429429429
mean,0.9585736468462279,0.9851467567731376,0.9851467567731376,0.9182038692053442
std,0.08886567815079531,0.03825472850554834,0.03825472850554834,0.17749916455268316
