,macro,micro,weighted,binary
0,0.9915113157191047,0.99971,0.9997112513636376,0.9831688914683692
1,0.9969547753690051,0.99728,0.9972776513765939,0.9959595959595959
2,0.9905313588703925,0.99959,0.9995886107941138,0.981269986295112
3,0.9658037025617536,0.96679,0.9669770614172166,0.971611259755691
4,0.9884173702835324,0.99801,0.9979919752795834,0.9778765981100611
5,0.9851003345220533,0.9985714121130428,0.9985596602369866,0.9709329582747305
6,0.9752521360500072,0.99964,0.9996395086559091,0.9506849315068493
7,0.9962933838483956,0.99936,0.9993597977121649,0.9929219199292192
8,0.9978885104198316,0.99795,0.9979502486247307,0.9982488361166874
9,0.9700425650950505,0.9939,0.9938962572379128,0.9433085501858736
10,0.9770145967605713,0.99881,0.9988017184764384,0.9546321006481129
11,0.9918694214118478,0.9988,0.9987918928309738,0.9843627834245504
12,0.9420477907840439,0.99918,0.9992260325988244,0.8845070422535212
13,0.9764081391919788,0.98782,0.9876391823061044,0.96
14,0.49905896434400066,0.95192,0.929219792848796,0.022764227642276424
15,0.9864540894814766,0.99959,0.9995933348338457,0.9731147540983607
16,0.9944303061058848,0.99938,0.9993784248348698,0.9891797556719023
17,0.9847964768844428,0.99942,0.9994131410765001,0.9698857736240913
18,0.9985261855783845,0.99957,0.9995698139522996,0.9972858675755855
19,0.9948307050914855,0.9993674809295501,0.9993683386010339,0.9899879855826993
20,0.9945508860439114,0.9994,0.9994004112293728,0.9894105188845747
21,0.8768377845444826,0.8923713778829095,0.8880815831810203,0.8330981941309256
22,0.9625156907292429,0.99926,0.9992844942268492,0.9254032258064516
23,0.9659278420625481,0.99896,0.9989546322994963,0.9323797139141743
24,0.9898221402490353,0.99939,0.9993910854962227,0.9799539927702925
25,0.9945782111358593,0.99529,0.9952926127540896,0.9965426878950034
26,0.9769430123493226,0.9987,0.9986829778560691,0.9545454545454546
27,0.9942586211046263,0.99827,0.9982753269414787,0.9894595747273502
28,0.996510042532926,0.99964,0.9996390745833343,0.9932049830124575
29,0.8905406365595018,0.89072,0.890242524596144,0.8861097215274304
30,0.9936848137725579,0.99931,0.9993099403979039,0.9877246041629604
31,0.996645635696984,0.99808,0.9980777187746587,0.9944521497919556
32,0.8285082493678002,0.96194,0.9568664228684427,0.6772388059701493
33,0.9515975542298948,0.99947,0.9994935869910081,0.9034608378870674
34,0.9896149139973991,0.99789,0.9978772997615823,0.9803446669771775
35,0.874580593072658,0.99632,0.9966783405534696,0.7510148849797023
36,0.9921549263425653,0.99382,0.9938171809041614,0.9885407009085853
37,0.9948006612776479,0.99748,0.9974740281643276,0.9910682639824201
38,0.8039372530372757,0.80713,0.802331497218236,0.7789176858973624
39,0.9837859317086317,0.99777,0.9977406372059909,0.968728088627121
mean,0.9563756882047029,0.9851467567731376,0.9842216267765599,0.9248325643630476
std,0.08769357660401465,0.03825472850554834,0.03985885128115518,0.16301688059725655
