,macro,micro,weighted
0,0.7770696219827332,0.9781576477435273,0.9781576477435273
1,0.8048864972452293,0.9672055672947115,0.9672055672947115
2,0.5731342271820206,0.8739347649132913,0.8739347649132913
3,0.8358854543826064,0.9717933384799382,0.9717933384799382
4,0.7822693142015695,0.954420161547529,0.954420161547529
5,0.6987353980406601,0.9657423461729333,0.9657423461729333
6,0.8453640818785891,0.9863154978453026,0.9863154978453026
7,0.8561395427798805,0.9735785246248151,0.9735785246248151
8,0.6976190098456477,0.9609472937280719,0.9609472937280719
9,0.8834779888980285,0.962080346467279,0.962080346467279
10,0.7913655349378353,0.9720035163276891,0.9720035163276891
11,0.7729011158110698,0.9557255236451522,0.9557255236451522
mean,0.7765706489321559,0.9601587107325199,0.9601587107325199
std,0.08568234209200835,0.028661341209524717,0.028661341209524717
