,0,1,2,3,4,5
0,0.8803593612701875,0.6643041854228522,0.7666232073011734,1.0,0.7709659562690285,0.9917101139985953
1,0.8891420585733382,0.5434134848589841,0.6871569703622393,0.9709762532981531,0.7726269315673289,0.9899684488226774
2,0.519261296850575,0.026812751197489403,0.48510210913960494,0.660377358490566,0.7162112259970458,0.9304492588369442
3,0.7957335345956625,0.04505608445659346,0.8069646743679892,0.90625,0.5524790727623954,0.9944311125937564
4,0.8956953132221983,0.7192230291364073,0.8630609896432682,0.9753694581280788,0.7685526855268553,0.9723648223468833
5,0.8736782671183657,0.4827586206896552,0.8683331906514853,0.7777777777777778,0.7203281677301732,0.9801614443346158
6,0.8931434228595152,0.7266483516483516,0.85,0.9393939393939394,0.8404707420725728,0.9939032443601815
7,0.9712724583045024,0.7136996653352046,0.8711166141377757,0.9401709401709402,0.7611795204147764,0.9838455670437187
8,0.9397815171665084,0.47364689198770976,0.7914285714285715,0.8947368421052632,0.7780612244897959,0.9695212722600463
9,0.9245333611404907,0.7639845583226099,0.786773750090442,0.9242424242424242,0.7627635960044395,0.9806218038850428
10,0.9376631420607884,0.5658351230794647,0.7794804140450579,0.9576719576719577,0.427076064200977,0.9876798401479797
11,0.8371659467512256,0.513638757240653,0.8409998975514804,1.0,0.7544674767691208,0.9791853431241687
mean,0.8631191399927799,0.5199184586146647,0.783086699059924,0.912247245939925,0.7187652219837091,0.9794868559795509
std,0.11809239710519857,0.24777105106593894,0.1079470262544772,0.0992799647202459,0.11448903718417305,0.017407194119364117
