,macro,micro,weighted
0,0.926374965849322,0.9848099629406188,0.9848099629406188
1,0.9279196821399642,0.9843781759052237,0.9843781759052237
2,0.984622845641387,0.993008803728638,0.993008803728638
3,0.9898393287605393,0.9954062589721504,0.9954062589721504
4,0.8328739642500345,0.9444093319776868,0.9444093319776868
5,0.9783893547689425,0.9872089209576911,0.9872089209576911
6,0.9805316214141897,0.9796879599646747,0.9796879599646747
7,0.9741766437948134,0.9950032873109796,0.9950032873109796
8,0.9265198700730347,0.9784138151582987,0.9784138151582987
9,0.989796275719629,0.9933321373041503,0.9933321373041503
10,0.9828695543714324,0.9886136136136137,0.9886136136136137
11,0.9890831324185396,0.9924603174603175,0.9924603174603175
12,0.9671944597235441,0.9955346882490068,0.9955346882490068
13,0.992708752016666,0.9934234234234234,0.9934234234234234
14,0.981141913148063,0.9949363739145077,0.9949363739145077
15,0.9914297197267244,0.994018622433249,0.994018622433249
16,0.9377864047531672,0.98928,0.98928
17,0.9645323451128536,0.9879408876916492,0.9879408876916492
18,0.9909238146256202,0.9963779052218533,0.9963779052218533
19,0.9782243839365472,0.9890747393839449,0.9890747393839449
20,0.9664312855715939,0.9851359577922078,0.9851359577922078
21,0.9840031916805715,0.9872357267719911,0.9872357267719911
22,0.9780756235199151,0.9851539708265802,0.9851539708265802
23,0.9934067132558678,0.9961848556653403,0.9961848556653403
24,0.9218293455563253,0.9868494044705498,0.9868494044705498
25,0.9246467788273434,0.99763,0.99763
26,0.9914744822311118,0.9955396684803239,0.9955396684803239
27,0.9781242915756485,0.9929418589660951,0.9929418589660951
28,0.9763141940998062,0.9896147774792988,0.9896147774792988
29,0.9503764038933293,0.9901161492070583,0.9901161492070583
30,0.9624826353276236,0.9889940081993062,0.9889940081993062
31,0.8628587138685551,0.9922978597882731,0.9922978597882731
32,0.9893927163543192,0.9970173447884584,0.9970173447884584
33,0.968048782601141,0.995174247240363,0.995174247240363
34,0.9613340969627607,0.9962909208192227,0.9962909208192227
35,0.9935678055937868,0.9977943996931339,0.9977943996931339
36,0.9856875474811019,0.9827306894764126,0.9827306894764126
37,0.8622922474903438,0.9845646023263125,0.9845646023263125
38,0.9806804477842715,0.9963115289202246,0.9963115289202246
39,0.9354582627029792,0.9933892451899359,0.9933892451899359
40,0.989773588176992,0.99458163667411,0.99458163667411
41,0.9919896827609926,0.9943288006702327,0.9943288006702327
42,0.980668787275447,0.9918595109141638,0.9918595109141638
43,0.9581522369317836,0.9671578669133681,0.9671578669133681
44,0.9921729060325567,0.9978219933298546,0.9978219933298546
45,0.9903751002298472,0.9959162674040966,0.9959162674040966
46,0.9812850922627414,0.9920332310362999,0.9920332310362999
47,0.9764217979954201,0.9851380731414479,0.9851380731414479
48,0.9941811781483585,0.9965298689380252,0.9965298689380252
49,0.9894676224114154,0.9958613554061045,0.9958613554061045
mean,0.9659582518169796,0.9899903009228096,0.9899903009228096
std,0.03585078394131155,0.008898406435770258,0.008898406435770258
