,wall_time,mem_peak_cpu,mem_avg_cpu,samples_cpu,mem_peak_gpu,mem_avg_gpu,samples_gpu
0,1571.0470751710236,7761.84375,7599.650070976556,12306,224,222.84575079872204,15650
