,0,1,2,3,4,5
0,570491,0,247,62,29,64165
1,0,103690,159,0,16,2499
2,19,17,98508,20,31,17848
3,0,0,1,1637,9,264
4,56,180,206,440,68847,14767
5,16900,14768,5010,3164,12796,8586666
