,macro,micro,weighted
0,0.8704399898137759,0.994928008459467,0.994928008459467
1,0.9484644607508296,0.9934866026882667,0.9934866026882667
2,0.4671990726701134,0.9297299837802271,0.9297299837802271
3,0.9094701211907106,0.9917330992028096,0.9917330992028096
4,0.9117110128972911,0.9831593849636223,0.9831593849636223
5,0.8718594361083917,0.9893547932532365,0.9893547932532365
6,0.9470908390794656,0.9963690669988534,0.9963690669988534
7,0.916424566105,0.9884978510533361,0.9884978510533361
8,0.8588450129433465,0.9853707572830843,0.9853707572830843
9,0.9677983027638883,0.9848089966885045,0.9848089966885045
10,0.9316663160410857,0.990603165173984,0.990603165173984
11,0.9415603123268764,0.9910255115458418,0.9910255115458418
mean,0.8785441202242313,0.9849222684242696,0.9849222684242696
std,0.13400860804556564,0.017843622531681612,0.017843622531681612
