,macro,micro,weighted
0,0.8839119518510379,0.994928008459467,0.9949153399494728
1,0.956765087950186,0.9934866026882667,0.9934583832813747
2,0.476835330787113,0.9297299837802271,0.9240077498937936
3,0.8405959613025736,0.9917330992028096,0.991582617064327
4,0.8982917733770903,0.9831593849636223,0.9834259474333681
5,0.8367542373291489,0.9893547932532365,0.989517057348938
6,0.9417302641158852,0.9963690669988534,0.9963676569459371
7,0.9129072572837352,0.9884978510533361,0.9883029285054379
8,0.8418665303985756,0.9853707572830843,0.9854097811739453
9,0.9329233148912404,0.9848089966885045,0.9850850775895175
10,0.9312637948042232,0.990603165173984,0.9903985343559596
11,0.9262478767161538,0.9910255115458418,0.9910679211551728
mean,0.8650077817339136,0.9849222684242696,0.9844615828914369
std,0.1291319237810885,0.017843622531681612,0.01944436896183015
