,macro,micro,weighted
0,0.902609114444007,0.994928008459467,0.9949766626762852
1,0.9667982633556438,0.9934866026882667,0.993545565138486
2,0.6086594465761738,0.9297299837802271,0.9298675063714064
3,0.8213445835852005,0.9917330992028096,0.991856091203185
4,0.8872615230673148,0.9831593849636223,0.9840265168500142
5,0.8108408521129999,0.9893547932532365,0.9899521110629228
6,0.9393424156241323,0.9963690669988534,0.9964364776013073
7,0.9162061947067106,0.9884978510533361,0.9885918674752318
8,0.8317772895005741,0.9853707572830843,0.9859917927221357
9,0.9020432722640074,0.9848089966885045,0.9857002283719749
10,0.9384520892043023,0.990603165173984,0.9906598965390822
11,0.9129802444807428,0.9910255115458418,0.9911771553035629
mean,0.8698596074101507,0.9849222684242696,0.9852318226096327
std,0.09575591168147697,0.017843622531681612,0.01783598170114523
