,0,1,2,3,4,5
0,0.9808867759774911,0.9264779559118237,0.9761142575720266,0.6428571428571429,0.8918287937743191,0.9974897605712388
1,0.9875955764119057,0.915388036468757,0.987247353224254,0.9603960396039604,0.9544276457883369,0.9957349286366486
2,0.8656618144285867,0.14691656590084642,0.7995008319467554,0.00788091068301226,0.8926724906400428,0.939324065857799
3,0.9791941778912463,0.5336008024072216,0.9869808478588337,0.5,0.935340022296544,0.9929516510573574
4,0.9771877539962069,0.8840841383045951,0.9575242718446602,0.8020833333333334,0.7099025974025974,0.9927870435224944
5,0.98005401687608,0.827590690417371,0.9636548913043478,0.3611111111111111,0.7383362676056338,0.994298135363456
6,0.9856263516885709,0.9028422029181075,0.9360730593607306,0.8701298701298701,0.9430916552667579,0.9982913543807569
7,0.9816381996155291,0.8625981023778845,0.9777338962276999,0.7393939393939394,0.9439986900278369,0.9918743405973733
8,0.9862706083001705,0.8033315421816228,0.9211628479921162,0.5405405405405406,0.7494429815677537,0.9899152164212405
9,0.9793472025121531,0.9023910649677521,0.8227993254637437,0.8533333333333334,0.8599143361048123,0.9944743712022497
10,0.990416931601417,0.892053614169459,0.9854190260475651,0.8256227758007118,0.9450297755382501,0.9921704120684101
11,0.9835691673280966,0.9119455058979897,0.9726528647087145,0.8214285714285714,0.7940125111706882,0.9942728463503953
mean,0.9731207147189544,0.7924350184936192,0.9405719561292871,0.6603981306846272,0.8631664805986312,0.9894653438357849
std,0.034069052417770265,0.22961191616363844,0.06396426442093824,0.27077459460710024,0.09127954766188262,0.015965344736751447
