,macro,micro,weighted
0,0.8903157421926196,0.99959,0.9995826985031938
1,0.988993171475752,0.99725,0.9972207184941333
2,0.9451441587799287,0.99898,0.9990167474487212
3,0.9741422339756479,0.96791,0.9690676881386026
4,0.9659776071477664,0.99729,0.997161840952427
5,0.9459654541559305,0.9976612633786104,0.9976411876130213
6,0.894577910967782,0.99958,0.9995730649615813
7,0.9835321524096775,0.99896,0.9989441504884661
8,0.7152459781562369,0.96636,0.9927657571660858
9,0.9344271911373565,0.99438,0.994151916651759
10,0.9565563237451323,0.99909,0.9990415432990738
11,0.97137227399526,0.99885,0.9988203977896944
12,0.7709993640123711,0.99925,0.9993571480471966
13,0.9729878660503314,0.98765,0.9875051663392308
14,0.7449866412340933,0.95193,0.9430278260529045
15,0.8429567229920463,0.99957,0.999558593316105
16,0.9033111674903108,0.99931,0.9992899075082524
17,0.8991115152723682,0.99957,0.9995433174177691
18,0.9857672082804557,0.99943,0.9994222588428743
19,0.9410401300380055,0.998583157282192,0.9984904747082993
20,0.9423916280398618,0.99924,0.9992616933692148
21,0.8123969173272426,0.842378201337397,0.8513823675444174
22,0.811309411930222,0.99931,0.999413801822396
23,0.9128209751354808,0.99898,0.9989908247427657
24,0.899409707042553,0.99917,0.9992525141991555
25,0.8343331867863305,0.93981,0.9638569405796393
26,0.9456265678960643,0.99846,0.9984220778157664
27,0.9606272030625812,0.99796,0.997920346281445
28,0.9703164667490475,0.99963,0.9996216779554585
29,0.9191001955408441,0.88468,0.8978108120380465
30,0.9400729635205828,0.99909,0.999049722606806
31,0.9795405352940244,0.99481,0.9947337827655676
32,0.9045161879427489,0.96911,0.9687575342562476
33,0.7696742625698705,0.9992,0.9993771258899163
34,0.9836333636097342,0.99744,0.9974146165572113
35,0.7167407623566309,0.99801,0.9992294517036667
36,0.9395864494926087,0.98954,0.9893634774489524
37,0.978078738478354,0.99606,0.9959909172189094
38,0.9329558218850343,0.90489,0.9178902132814258
39,0.9364519593338926,0.99614,0.9962041161338157
mean,0.9079248529375693,0.983877565549955,0.9858281604487553
std,0.07793819690518335,0.034433938178989904,0.03129072874036595
